iter,frames,agent_steps,episodes,wall_s,train_return_mean,greedy_score,pg_loss,v_loss,entropy,approx_kl,clipfrac
143,1179648,294912,718,503.7,15.03,,-0.0138,0.0569,2.4929,0.00464,0.2611
144,1187840,296960,722,506.5,14.95,,-0.0158,0.0414,2.484,0.00617,0.3428
145,1196032,299008,726,509.2,14.93,,-0.0131,0.0438,2.5254,0.00448,0.2588
146,1204224,301056,732,512.0,14.94,,-0.016,0.0481,2.4842,0.00642,0.3191
147,1212416,303104,736,514.8,15.06,,-0.0181,0.0382,2.4734,0.00589,0.2972
148,1220608,305152,740,517.5,15.02,,-0.0175,0.0427,2.4979,0.00616,0.3143
149,1228800,307200,746,520.3,15.17,,-0.0155,0.0427,2.4603,0.00652,0.3229
150,1236992,309248,752,523.1,15.3,,-0.0132,0.0467,2.5171,0.00547,0.2903
151,1245184,311296,754,525.8,15.27,,-0.0162,0.0486,2.4377,0.00519,0.291
152,1253376,313344,761,528.6,15.36,,-0.0167,0.043,2.4193,0.00645,0.2955
153,1261568,315392,764,531.4,15.39,,-0.0166,0.0623,2.3732,0.00622,0.3186
154,1269760,317440,769,534.1,15.49,,-0.0142,0.04,2.3491,0.00579,0.2999
155,1277952,319488,775,536.9,15.64,,-0.0171,0.038,2.3947,0.00687,0.3143
156,1286144,321536,779,539.7,15.75,,-0.0175,0.0475,2.437,0.0064,0.318
157,1294336,323584,784,542.5,15.88,,-0.0156,0.0359,2.4036,0.00649,0.3057
158,1302528,325632,790,545.3,15.8,,-0.0165,0.0496,2.4701,0.00622,0.2968
159,1310720,327680,794,548.0,15.79,,-0.0159,0.0347,2.3416,0.0073,0.3473
160,1318912,329728,797,550.8,15.96,,-0.0148,0.0406,2.4231,0.00509,0.2798
161,1327104,331776,804,553.6,16.01,,-0.0157,0.0512,2.3886,0.0075,0.3308
162,1335296,333824,809,556.3,16.01,,-0.0162,0.0449,2.3845,0.00615,0.327
163,1343488,335872,810,559.1,16.03,,-0.0148,0.0483,2.3779,0.00648,0.3492
164,1351680,337920,815,561.8,16.12,,-0.0144,0.0345,2.3822,0.00658,0.3313
165,1359872,339968,825,564.6,16.14,,-0.0139,0.0463,2.3418,0.00714,0.3345
166,1368064,342016,825,567.3,16.14,,-0.0155,0.0512,2.4597,0.00429,0.244
167,1376256,344064,828,570.1,16.12,,-0.0154,0.0357,2.4257,0.0062,0.304
168,1384448,346112,836,572.9,16.2,,-0.0116,0.0477,2.4157,0.00641,0.3297
169,1392640,348160,840,575.6,16.33,,-0.0137,0.0683,2.3842,0.00625,0.2998
170,1400832,350208,843,578.4,16.39,,-0.0138,0.0524,2.39,0.0061,0.2997
171,1409024,352256,852,581.2,16.35,,-0.0148,0.0485,2.4343,0.00651,0.3096
172,1417216,354304,854,583.9,16.46,,-0.0114,0.0449,2.3677,0.00654,0.3339
173,1425408,356352,858,586.7,16.47,,-0.016,0.0323,2.4133,0.00532,0.2639
174,1433600,358400,864,589.5,16.42,,-0.013,0.0594,2.4239,0.00537,0.2766
175,1441792,360448,867,592.3,16.31,,-0.0163,0.0484,2.4544,0.006,0.3121
176,1449984,362496,872,595.0,16.35,,-0.0159,0.0306,2.4734,0.006,0.311
177,1458176,364544,879,597.8,16.31,,-0.0153,0.056,2.3883,0.00701,0.3092
178,1466368,366592,881,600.5,16.29,,-0.0178,0.0375,2.4562,0.0062,0.3188
179,1474560,368640,887,603.3,16.25,,-0.0166,0.0535,2.4345,0.00679,0.3359
180,1482752,370688,893,606.1,16.38,,-0.0181,0.0435,2.378,0.00647,0.3303
181,1490944,372736,896,608.9,16.32,,-0.0157,0.0313,2.4452,0.00624,0.3334
182,1499136,374784,902,611.6,16.26,,-0.0149,0.0454,2.4461,0.00675,0.3344
183,1507328,376832,907,614.4,16.25,,-0.0187,0.0489,2.3746,0.0075,0.3619
184,1515520,378880,911,617.2,16.25,,-0.0156,0.0416,2.4102,0.00669,0.3307
185,1523712,380928,915,619.9,16.28,,-0.0157,0.0505,2.5282,0.0067,0.3547
186,1531904,382976,919,622.7,16.24,,-0.0177,0.0327,2.4796,0.00832,0.3752
187,1540096,385024,927,625.5,16.19,,-0.0169,0.0392,2.4553,0.00741,0.3318
188,1548288,387072,928,628.2,16.19,,-0.0182,0.0445,2.4717,0.00529,0.2877
189,1556480,389120,933,631.0,16.18,,-0.0139,0.0299,2.4593,0.00685,0.3414
190,1564672,391168,938,633.8,16.1,,-0.0183,0.0348,2.4449,0.00804,0.3409
191,1572864,393216,943,636.6,16.19,,-0.0173,0.0517,2.4038,0.0066,0.3071
192,1581056,395264,945,639.3,16.23,,-0.0192,0.0467,2.4327,0.00813,0.335
193,1589248,397312,950,642.1,16.28,,-0.0169,0.0502,2.4608,0.00674,0.3285
194,1597440,399360,955,644.8,16.36,,-0.0172,0.0321,2.4056,0.00968,0.3807
195,1605632,401408,959,647.6,16.47,,-0.0163,0.0395,2.3848,0.00738,0.3206
196,1613824,403456,963,650.3,16.62,,-0.0184,0.0553,2.3842,0.00781,0.3696
197,1622016,405504,967,653.1,16.65,,-0.0189,0.0588,2.4115,0.00833,0.366
198,1630208,407552,973,655.9,16.73,,-0.0136,0.0777,2.4809,0.00651,0.3422
199,1638400,409600,977,658.7,16.72,,-0.017,0.0678,2.3709,0.00681,0.3208
200,1646592,411648,981,718.6,16.68,502.25,-0.0188,0.0583,2.3585,0.00743,0.307
201,1654784,413696,984,721.3,16.78,,-0.0195,0.0529,2.4125,0.01073,0.3722
202,1662976,415744,990,724.1,16.87,,-0.0184,0.0541,2.439,0.00743,0.3423
203,1671168,417792,994,726.9,16.91,,-0.0195,0.0428,2.4306,0.0068,0.3148
204,1679360,419840,1000,729.7,17.05,,-0.0192,0.0511,2.4234,0.00872,0.3701
205,1687552,421888,1003,732.4,17.18,,-0.0203,0.0383,2.4412,0.00765,0.3226
206,1695744,423936,1005,735.2,17.17,,-0.0196,0.0524,2.5026,0.00746,0.3484
207,1703936,425984,1011,738.0,17.29,,-0.0205,0.0486,2.3815,0.00835,0.361
208,1712128,428032,1016,740.8,17.25,,-0.0175,0.0451,2.3774,0.00636,0.3038
209,1720320,430080,1020,743.5,17.27,,-0.0184,0.0502,2.3757,0.00903,0.3685
210,1728512,432128,1024,746.3,17.42,,-0.0185,0.0391,2.4046,0.00726,0.3164
211,1736704,434176,1027,749.0,17.5,,-0.0171,0.0458,2.4309,0.00899,0.365
212,1744896,436224,1030,751.8,17.61,,-0.0202,0.0349,2.4185,0.00821,0.3302
213,1753088,438272,1038,754.6,17.82,,-0.0168,0.0554,2.3428,0.0084,0.3314
214,1761280,440320,1040,757.4,17.8,,-0.0201,0.0363,2.4239,0.00768,0.345
215,1769472,442368,1044,760.1,17.79,,-0.0183,0.0428,2.4273,0.00621,0.2988
216,1777664,444416,1048,762.9,17.73,,-0.0182,0.0471,2.426,0.00819,0.3511
217,1785856,446464,1052,765.7,17.85,,-0.017,0.0409,2.3424,0.0087,0.355
218,1794048,448512,1057,768.4,17.84,,-0.0201,0.0501,2.3925,0.00715,0.3328
219,1802240,450560,1058,771.2,17.83,,-0.0177,0.0469,2.4183,0.00859,0.36
220,1810432,452608,1063,774.0,17.88,,-0.0172,0.0405,2.3843,0.00677,0.3152
221,1818624,454656,1066,776.7,17.95,,-0.0188,0.0451,2.4123,0.00755,0.3448
222,1826816,456704,1074,779.5,18.04,,-0.0152,0.0713,2.4685,0.00757,0.3505
223,1835008,458752,1076,782.3,18.09,,-0.0211,0.0507,2.4241,0.00861,0.3738
224,1843200,460800,1080,785.0,18.04,,-0.0134,0.0452,2.429,0.00918,0.3585
225,1851392,462848,1083,787.8,17.98,,-0.0189,0.0573,2.3826,0.00772,0.3206
226,1859584,464896,1085,790.5,17.83,,-0.0162,0.0596,2.4172,0.00742,0.3395
227,1867776,466944,1091,793.3,17.94,,-0.0114,0.074,2.423,0.00877,0.3579
228,1875968,468992,1095,796.1,18.09,,-0.0144,0.0888,2.4303,0.00781,0.3403
229,1884160,471040,1097,798.8,18.1,,-0.0183,0.0655,2.4347,0.00745,0.3486
230,1892352,473088,1104,801.6,18.04,,-0.0233,0.0487,2.438,0.00758,0.3365
231,1900544,475136,1108,804.4,18.12,,-0.0165,0.0964,2.3904,0.00718,0.328
232,1908736,477184,1110,807.1,18.12,,-0.0187,0.0579,2.4185,0.00691,0.3369
233,1916928,479232,1112,809.9,18.19,,-0.0201,0.0553,2.4706,0.00802,0.3578
234,1925120,481280,1115,812.7,18.18,,-0.0209,0.041,2.4476,0.00894,0.3907
235,1933312,483328,1120,815.4,18.39,,-0.0178,0.0337,2.3819,0.00832,0.3807
236,1941504,485376,1126,818.2,18.42,,-0.0215,0.0539,2.3349,0.01015,0.3531
237,1949696,487424,1127,821.0,18.44,,-0.0216,0.0559,2.381,0.00841,0.3643
238,1957888,489472,1131,823.8,18.39,,-0.0208,0.0362,2.4678,0.00838,0.3506
239,1966080,491520,1135,826.5,18.4,,-0.024,0.0501,2.3501,0.00932,0.3684
240,1974272,493568,1138,829.3,18.5,,-0.0187,0.0414,2.4427,0.00831,0.3583
241,1982464,495616,1143,832.0,18.54,,-0.0205,0.0448,2.3991,0.00712,0.3279
242,1990656,497664,1148,834.8,18.68,,-0.0198,0.0384,2.4114,0.00829,0.3553
243,1998848,499712,1151,837.6,18.7,,-0.0215,0.0503,2.3664,0.00851,0.3462
244,2007040,501760,1155,840.3,18.66,,-0.0128,0.1001,2.3699,0.00892,0.3746
245,2015232,503808,1160,843.1,18.67,,-0.0055,0.412,2.424,0.00845,0.3309
246,2023424,505856,1162,845.9,18.62,,-0.0158,0.087,2.4278,0.00581,0.2931
247,2031616,507904,1165,848.6,19.1,,-0.0139,0.0596,2.4373,0.00728,0.3551
248,2039808,509952,1168,851.4,19.09,,-0.0199,0.0397,2.449,0.0081,0.3549
249,2048000,512000,1173,854.2,19.18,,-0.0182,0.0424,2.3559,0.00925,0.3344
250,2056192,514048,1177,856.9,19.28,,-0.018,0.046,2.3583,0.00894,0.3749
251,2064384,516096,1179,859.7,19.34,,-0.0194,0.0529,2.3387,0.00983,0.3516
252,2072576,518144,1183,862.5,19.35,,-0.0172,0.0561,2.3452,0.00873,0.3475
253,2080768,520192,1185,865.2,19.53,,-0.0184,0.0476,2.3378,0.0069,0.3199
254,2088960,522240,1189,868.0,19.59,,0.005,0.7259,2.3855,0.02082,0.5264
255,2097152,524288,1194,870.7,19.94,,-0.0051,0.1416,2.3087,0.01004,0.3798
256,2105344,526336,1196,873.5,19.95,,-0.0145,0.0628,2.4158,0.00696,0.2886
257,2113536,528384,1202,876.3,20.11,,-0.018,0.0552,2.3979,0.00855,0.348
258,2121728,530432,1205,879.0,20.19,,-0.015,0.0461,2.2931,0.01015,0.3625
259,2129920,532480,1208,881.8,20.2,,-0.0198,0.0416,2.4131,0.00902,0.3379
260,2138112,534528,1212,884.5,20.19,,-0.0189,0.0463,2.2204,0.00998,0.3586
261,2146304,536576,1215,887.3,20.25,,0.0037,0.7521,2.3597,0.01361,0.4169
262,2154496,538624,1220,890.1,20.65,,-0.0107,0.1135,2.3755,0.01183,0.3788
263,2162688,540672,1223,892.9,20.72,,-0.0197,0.068,2.4284,0.01106,0.37
264,2170880,542720,1226,895.6,20.67,,-0.0185,0.0697,2.4994,0.01066,0.396
265,2179072,544768,1232,898.4,20.81,,-0.0187,0.036,2.3768,0.00948,0.3579
266,2187264,546816,1234,901.1,20.86,,0.0101,0.7273,2.2344,0.02634,0.5354
267,2195456,548864,1238,903.9,20.73,,-0.0148,0.0845,2.4583,0.0089,0.3652
268,2203648,550912,1243,906.7,21.17,,0.0017,0.4846,2.3468,0.01646,0.4387
269,2211840,552960,1247,909.4,21.16,,-0.0174,0.1372,2.2611,0.01024,0.3375
270,2220032,555008,1252,912.2,21.56,,-0.0152,0.1124,2.3785,0.00839,0.328
271,2228224,557056,1253,914.9,21.62,,-0.0235,0.063,2.3444,0.01213,0.4103
272,2236416,559104,1257,917.7,21.71,,-0.0173,0.0619,2.4097,0.00873,0.3423
273,2244608,561152,1263,920.5,21.75,,-0.0175,0.0585,2.252,0.01008,0.3387
274,2252800,563200,1265,923.3,21.34,,-0.0203,0.0742,2.3647,0.00796,0.3323
275,2260992,565248,1268,926.0,21.29,,-0.0231,0.0612,2.4922,0.00791,0.3296
276,2269184,567296,1272,928.8,21.37,,-0.0237,0.0572,2.3647,0.00894,0.3466
277,2277376,569344,1275,931.6,21.34,,-0.0217,0.0581,2.343,0.00832,0.3235
