iter,frames,agent_steps,episodes,wall_s,train_return_mean,greedy_score,pg_loss,v_loss,entropy,approx_kl,clipfrac
254,2088960,522240,364,3339.3,15.86,,-0.0281,0.0355,2.4917,0.02296,0.5315
255,2097152,524288,366,3342.0,15.81,,-0.0354,0.0416,2.4787,0.01784,0.4374
256,2105344,526336,367,3344.6,15.87,,-0.0325,0.0297,2.4784,0.02462,0.4916
257,2113536,528384,369,3347.3,15.82,,-0.0327,0.0317,2.5148,0.01868,0.4524
258,2121728,530432,371,3349.9,15.83,,-0.0336,0.0225,2.5827,0.01741,0.4489
259,2129920,532480,372,3352.6,15.89,,-0.0356,0.0343,2.4571,0.01882,0.47
260,2138112,534528,373,3355.3,15.86,,-0.0356,0.0411,2.4344,0.02106,0.4722
261,2146304,536576,373,3357.9,15.86,,-0.0392,0.0317,2.4682,0.02079,0.4858
262,2154496,538624,378,3360.6,15.92,,-0.0357,0.0287,2.5131,0.01973,0.4553
263,2162688,540672,379,3363.3,15.94,,-0.0342,0.0302,2.5266,0.02114,0.4561
264,2170880,542720,380,3365.9,16.0,,-0.0322,0.0421,2.5262,0.01783,0.4429
265,2179072,544768,381,3368.5,16.06,,-0.0336,0.0292,2.5354,0.01873,0.4719
266,2187264,546816,382,3371.2,16.07,,-0.0326,0.0413,2.5504,0.0206,0.4655
267,2195456,548864,383,3373.8,15.96,,-0.033,0.0307,2.5658,0.01862,0.4203
268,2203648,550912,384,3376.5,15.96,,-0.0361,0.0337,2.5708,0.0186,0.4825
269,2211840,552960,386,3379.1,16.0,,-0.0328,0.0265,2.5432,0.01939,0.4573
270,2220032,555008,388,3381.8,16.02,,-0.0348,0.034,2.5719,0.01831,0.4507
271,2228224,557056,389,3384.4,15.97,,-0.0329,0.0407,2.5535,0.02263,0.4518
272,2236416,559104,390,3387.1,16.01,,-0.0352,0.0307,2.5433,0.01986,0.4678
273,2244608,561152,392,3389.7,16.08,,-0.0341,0.0386,2.4874,0.02108,0.4868
274,2252800,563200,393,3392.4,16.05,,-0.0368,0.0322,2.4985,0.0214,0.4751
275,2260992,565248,394,3395.1,16.2,,-0.0339,0.0377,2.4728,0.02026,0.5004
276,2269184,567296,396,3397.7,16.16,,-0.0374,0.0372,2.5505,0.02219,0.459
277,2277376,569344,397,3400.4,16.09,,-0.0381,0.0257,2.5072,0.02156,0.4791
278,2285568,571392,399,3403.0,16.14,,-0.0313,0.0269,2.5305,0.02051,0.4376
279,2293760,573440,400,3405.7,16.12,,-0.0358,0.0351,2.45,0.02318,0.463
280,2301952,575488,403,3408.3,16.22,,-0.0353,0.0419,2.4371,0.02099,0.4707
281,2310144,577536,404,3411.0,16.18,,-0.0362,0.0363,2.3798,0.02262,0.4727
282,2318336,579584,405,3413.6,16.14,,-0.0363,0.0361,2.3734,0.02158,0.4763
283,2326528,581632,408,3416.3,16.11,,-0.0333,0.0342,2.4968,0.0228,0.4598
284,2334720,583680,408,3418.9,16.11,,-0.0376,0.0348,2.4011,0.02412,0.4889
285,2342912,585728,411,3421.6,16.2,,-0.0335,0.0306,2.3998,0.02577,0.5016
286,2351104,587776,411,3424.3,16.2,,-0.0372,0.0359,2.3319,0.02337,0.5006
287,2359296,589824,412,3426.9,16.16,,-0.0353,0.0339,2.3512,0.02601,0.5057
288,2367488,591872,415,3429.6,15.93,,-0.0298,0.0289,2.3931,0.02691,0.4993
289,2375680,593920,415,3432.2,15.93,,-0.0322,0.042,2.3159,0.02143,0.479
290,2383872,595968,416,3434.9,15.91,,-0.0305,0.0432,2.3981,0.0237,0.4885
291,2392064,598016,417,3437.5,15.83,,-0.0342,0.0308,2.4434,0.02181,0.4548
292,2400256,600064,418,3440.2,15.7,,-0.037,0.034,2.4167,0.02514,0.4957
293,2408448,602112,418,3442.8,15.7,,-0.0342,0.037,2.3951,0.02084,0.4802
294,2416640,604160,422,3445.5,15.85,,-0.0333,0.0407,2.4172,0.02183,0.457
295,2424832,606208,425,3448.2,16.1,,-0.0326,0.0307,2.3731,0.02239,0.5013
296,2433024,608256,428,3450.8,16.19,,-0.0326,0.0423,2.3529,0.02273,0.4952
