method,task_idx,iter,mu,shortfall_current,coeff_current,grad_share_past,t_wall
constrained,30,115,0.0,0.10313485190272331,0.0,,5031.269
constrained,30,120,0.0,0.10418372415006161,0.0,,5037.928
constrained,30,125,0.0,0.10863849893212318,0.0,,5039.14
constrained,30,130,0.0,0.10080151818692684,0.0,,5045.777
constrained,30,135,0.0,0.09280285611748695,0.0,,5046.99
constrained,30,140,0.0,0.09409128315746784,0.0,,5053.576
constrained,30,145,0.0,0.08295471966266632,0.0,,5054.794
constrained,31,0,0.0,0.1396811194717884,0.0,,5171.641
constrained,31,5,0.0,0.13433586061000824,0.0,,5172.855
constrained,31,10,0.0,0.1303589530289173,0.0,,5179.662
constrained,31,15,0.0,0.12474089488387108,0.0,,5180.877
constrained,31,20,0.0,0.1244409792125225,0.0,,5187.732
constrained,31,25,0.0,0.112959124147892,0.0,,5188.947
constrained,31,30,0.0,0.1189369484782219,0.0,,5195.799
constrained,31,35,0.0,0.10932018235325813,0.0,,5197.013
constrained,31,40,0.0,0.11461995542049408,0.0,,5203.853
constrained,31,45,0.0,0.1084781102836132,0.0,,5205.071
constrained,31,50,0.0,0.10382901132106781,0.0,,5214.834
constrained,31,55,0.0,0.0925535038113594,0.0,,5216.051
constrained,31,60,0.0,0.09491359442472458,0.0,,5222.936
constrained,31,65,0.0,0.09916438907384872,0.0,,5224.153
constrained,31,70,0.0,0.10390087589621544,0.0,,5231.04
constrained,31,75,0.0,0.1087360717356205,0.0,,5232.256
constrained,31,80,0.0,0.09950834140181541,0.0,,5239.131
constrained,31,85,0.0,0.10439660772681236,0.0,,5240.348
constrained,31,90,0.0,0.09942439943552017,0.0,,5247.226
constrained,31,95,0.0,0.09325532615184784,0.0,,5248.441
constrained,31,100,0.0,0.0965486466884613,0.0,,5258.174
constrained,31,105,0.0,0.09193820133805275,0.0,,5259.39
constrained,31,110,0.0,0.10118887573480606,0.0,,5266.234
constrained,31,115,0.0,0.10864554718136787,0.0,,5267.45
constrained,31,120,0.0,0.09426497295498848,0.0,,5274.302
constrained,31,125,0.0,0.09516927599906921,0.0,,5275.512
constrained,31,130,0.0,0.10111914202570915,0.0,,5282.393
constrained,31,135,0.0,0.09580579400062561,0.0,,5283.607
constrained,31,140,0.0,0.0939590223133564,0.0,,5290.495
constrained,31,145,0.0,0.10102153196930885,0.0,,5291.711
constrained,32,0,0.0,0.11988658457994461,0.0,,5482.919
constrained,32,5,0.0,0.12170903943479061,0.0,,5484.124
constrained,32,10,0.0,0.10717491246759892,0.0,,5491.168
constrained,32,15,0.0,0.12785863131284714,0.0,,5492.372
constrained,32,20,0.0,0.10444967448711395,0.0,,5499.413
constrained,32,25,0.0,0.09662633575499058,0.0,,5500.617
constrained,32,30,0.0,0.0858878418803215,0.0,,5507.624
constrained,32,35,0.0,0.10303374752402306,0.0,,5508.829
constrained,32,40,0.0,0.08213739469647408,0.0,,5515.819
constrained,32,45,0.0,0.05783828906714916,0.0,,5517.024
constrained,32,50,0.0,0.06268342770636082,0.0,,5527.046
constrained,32,55,0.0,0.050210317596793175,0.0,,5528.253
constrained,32,60,0.0,0.07233488745987415,0.0,,5535.289
constrained,32,65,0.0,0.08164870925247669,0.0,,5536.498
constrained,32,70,0.0,0.0885203443467617,0.0,,5543.573
constrained,32,75,0.0,0.08071386255323887,0.0,,5544.78
constrained,32,80,0.0,0.07425386644899845,0.0,,5551.843
constrained,32,85,0.0,0.09794921614229679,0.0,,5553.048
constrained,32,90,0.0,0.0863854680210352,0.0,,5560.124
constrained,32,95,0.0,0.09368539229035378,0.0,,5561.336
constrained,32,100,0.0,0.0868629477918148,0.0,,5571.22
constrained,32,105,0.0,0.0936308316886425,0.0,,5572.427
constrained,32,110,0.0,0.10267512314021587,0.0,,5579.493
constrained,32,115,0.0,0.09777497686445713,0.0,,5580.7
constrained,32,120,0.0,0.0803484208881855,0.0,,5587.711
constrained,32,125,0.0,0.09834080748260021,0.0,,5588.92
constrained,32,130,0.0,0.10144113563001156,0.0,,5595.937
constrained,32,135,0.0,0.09355870448052883,0.0,,5597.144
constrained,32,140,0.0,0.08981701545417309,0.0,,5604.176
constrained,32,145,0.0,0.0822234284132719,0.0,,5605.383
constrained,33,0,0.0,0.17554207146167755,0.0,,5802.363
constrained,33,5,0.0,0.16387220285832882,0.0,,5803.572
constrained,33,10,0.0,0.16693933866918087,0.0,,5810.799
constrained,33,15,0.0,0.15593534335494041,0.0,,5812.008
constrained,33,20,0.0,0.16317706368863583,0.0,,5819.249
constrained,33,25,0.0,0.1553927380591631,0.0,,5820.463
constrained,33,30,0.0,0.14087379351258278,0.0,,5827.695
constrained,33,35,0.0,0.1247677132487297,0.0,,5828.906
constrained,33,40,0.0,0.12388339638710022,0.0,,5836.093
constrained,33,45,0.0,0.11949638649821281,0.0,,5837.302
constrained,33,50,0.0,0.11527025699615479,0.0,,5847.497
constrained,33,55,0.0,0.11475055292248726,0.0,,5848.708
constrained,33,60,0.0,0.11750569939613342,0.0,,5855.894
constrained,33,65,0.0,0.10990409925580025,0.0,,5857.106
constrained,33,70,0.0,0.11540625244379044,0.0,,5864.294
constrained,33,75,0.0,0.11688495427370071,0.0,,5865.505
constrained,33,80,0.0,0.10571392998099327,0.0,,5872.675
constrained,33,85,0.0,0.11933430284261703,0.0,,5873.883
constrained,33,90,0.0,0.10688801854848862,0.0,,5881.029
constrained,33,95,0.0,0.10505358502268791,0.0,,5882.243
constrained,33,100,0.0,0.1104675829410553,0.0,,5892.449
constrained,33,105,0.0,0.11386455222964287,0.0,,5893.659
constrained,33,110,0.0,0.11958429217338562,0.0,,5900.849
constrained,33,115,0.0,0.1192111149430275,0.0,,5902.061
constrained,33,120,0.0,0.10734713077545166,0.0,,5909.19
constrained,33,125,0.0,0.10649237036705017,0.0,,5910.403
constrained,33,130,0.0,0.10141982138156891,0.0,,5917.574
constrained,33,135,0.0,0.1060175746679306,0.0,,5918.786
constrained,33,140,0.0,0.12074577808380127,0.0,,5925.923
constrained,33,145,0.0,0.11649977043271065,0.0,,5927.134
constrained,34,0,0.0,0.07773105800151825,0.0,,6054.055
constrained,34,5,0.0,0.059996556490659714,0.0,,6055.27
constrained,34,10,0.0,0.057085685431957245,0.0,,6062.651
constrained,34,15,0.0,0.03377457335591316,0.0,,6063.863
constrained,34,20,0.0,0.04459083080291748,0.0,,6071.229
constrained,34,25,0.0,0.03918835148215294,0.0,,6072.442
constrained,34,30,0.0,0.029968224465847015,0.0,,6079.744
constrained,34,35,0.0,0.03930601477622986,0.0,,6080.954
constrained,34,40,0.0,0.026624321937561035,0.0,,6088.258
constrained,34,45,0.0,0.038314055651426315,0.0,,6089.474
constrained,34,50,0.0,0.021876391023397446,0.0,,6099.999
constrained,34,55,0.0,0.02009466290473938,0.0,,6101.211
constrained,34,60,0.0,0.013329621404409409,0.0,,6108.62
constrained,34,65,0.0,0.022688187658786774,0.0,,6109.832
constrained,34,70,0.0,0.006343252956867218,0.0,,6117.234
constrained,34,75,0.0,0.006803978234529495,0.0,,6118.452
constrained,34,80,0.0,0.0,0.0,,6125.87
constrained,34,85,0.0,0.0,0.0,,6127.084
constrained,34,90,0.0,0.002478417009115219,0.0,,6134.469
constrained,34,95,0.0,0.00583546981215477,0.0,,6135.683
constrained,34,100,0.0,0.008183792233467102,0.0,,6146.178
constrained,34,105,0.0,0.011852823197841644,0.0,,6147.39
constrained,34,110,0.0,0.005235053598880768,0.0,,6154.75
constrained,34,115,0.0,0.0005476027727127075,0.0,,6155.965
constrained,34,120,0.0,0.0,0.0,,6163.348
constrained,34,125,0.0,0.013690236955881119,0.0,,6164.56
constrained,34,130,0.0,0.011482004076242447,0.0,,6171.91
constrained,34,135,0.0,0.013634957373142242,0.0,,6173.125
constrained,34,140,0.0,0.008078303188085556,0.0,,6180.541
constrained,34,145,0.0,0.01762063428759575,0.0,,6181.753
constrained,35,0,0.0,0.054017819464206696,0.0,,6312.858
constrained,35,5,0.0,0.0409245640039444,0.0,,6314.072
constrained,35,10,0.0,0.0448572114109993,0.0,,6321.656
constrained,35,15,0.0,0.05863057076931,0.0,,6322.871
constrained,35,20,0.0,0.030239339917898178,0.0,,6330.449
constrained,35,25,0.0,0.028489619493484497,0.0,,6331.665
constrained,35,30,0.0,0.038347113877534866,0.0,,6339.251
constrained,35,35,0.0,0.061684902757406235,0.0,,6340.466
constrained,35,40,0.0,0.03563518822193146,0.0,,6348.044
constrained,35,45,0.0,0.05360426381230354,0.0,,6349.258
constrained,35,50,0.0,0.03817388787865639,0.0,,6360.092
constrained,35,55,0.0,0.041037000715732574,0.0,,6361.309
constrained,35,60,0.0,0.04003341868519783,0.0,,6368.915
constrained,35,65,0.0,0.0444236658513546,0.0,,6370.133
constrained,35,70,0.0,0.0485631600022316,0.0,,6377.702
constrained,35,75,0.0,0.05530876666307449,0.0,,6378.918
constrained,35,80,0.0,0.04277125746011734,0.0,,6386.488
constrained,35,85,0.0,0.04951230064034462,0.0,,6387.702
constrained,35,90,0.0,0.04140651971101761,0.0,,6395.299
constrained,35,95,0.0,0.058144018054008484,0.0,,6396.514
constrained,35,100,0.0,0.05059157311916351,0.0,,6407.332
constrained,35,105,0.0,0.05037848651409149,0.0,,6408.551
constrained,35,110,0.0,0.03671731427311897,0.0,,6416.146
constrained,35,115,0.0,0.045043013989925385,0.0,,6417.364
constrained,35,120,0.0,0.04679024592041969,0.0,,6424.909
constrained,35,125,0.0,0.048675257712602615,0.0,,6426.13
constrained,35,130,0.0,0.03456733375787735,0.0,,6433.705
constrained,35,135,0.0,0.05261960253119469,0.0,,6434.922
constrained,35,140,0.0,0.041320618242025375,0.0,,6442.492
constrained,35,145,0.0,0.04997928440570831,0.0,,6443.71
constrained,36,0,0.0,0.1774403229355812,0.0,,6655.726
constrained,36,5,0.0,0.15583931654691696,0.0,,6656.934
constrained,36,10,0.0,0.1533505618572235,0.0,,6664.679
constrained,36,15,0.0,0.1498156115412712,0.0,,6665.886
constrained,36,20,0.0,0.16068444401025772,0.0,,6673.618
constrained,36,25,0.0,0.17735452950000763,0.0,,6674.822
constrained,36,30,0.0,0.1657678559422493,0.0,,6682.561
constrained,36,35,0.0,0.18471607193350792,0.0,,6683.765
constrained,36,40,0.0,0.1830483041703701,0.0,,6691.482
constrained,36,45,0.0,0.18925045058131218,0.0,,6692.688
constrained,36,50,0.0,0.1729777604341507,0.0,,6703.77
constrained,36,55,0.0,0.17868933267891407,0.0,,6704.979
constrained,36,60,0.0,0.17861557006835938,0.0,,6712.735
constrained,36,65,0.0,0.1821264885365963,0.0,,6713.941
constrained,36,70,0.0,0.17454642429947853,0.0,,6721.724
constrained,36,75,0.0,0.18620124831795692,0.0,,6722.931
constrained,36,80,0.0,0.16915853321552277,0.0,,6730.687
constrained,36,85,0.0,0.1775783859193325,0.0,,6731.894
constrained,36,90,0.0,0.18244412541389465,0.0,,6739.652
constrained,36,95,0.0,0.18597952276468277,0.0,,6740.86
constrained,36,100,0.0,0.1773354671895504,0.0,,6751.897
constrained,36,105,0.0,0.17381297796964645,0.0,,6753.103
constrained,36,110,0.0,0.18808711506426334,0.0,,6760.837
constrained,36,115,0.0,0.17713811993598938,0.0,,6762.046
constrained,36,120,0.0,0.17441760376095772,0.0,,6769.792
constrained,36,125,0.0,0.17987555265426636,0.0,,6770.998
constrained,36,130,0.0,0.18386472575366497,0.0,,6778.784
constrained,36,135,0.0,0.1921708695590496,0.0,,6779.989
constrained,36,140,0.0,0.1941586323082447,0.0,,6787.738
constrained,36,145,0.0,0.1944298930466175,0.0,,6788.946
constrained,37,0,0.0,0.029312577098608017,0.0,,6926.265
constrained,37,5,0.0,0.05970083549618721,0.0,,6927.476
constrained,37,10,0.0,0.06283051893115044,0.0,,6935.415
constrained,37,15,0.0,0.05881787836551666,0.0,,6936.626
constrained,37,20,0.0,0.08625566214323044,0.0,,6944.564
constrained,37,25,0.0,0.06819222867488861,0.0,,6945.774
constrained,37,30,0.0,0.07972314208745956,0.0,,6953.706
constrained,37,35,0.0,0.08222972601652145,0.0,,6954.917
constrained,37,40,0.0,0.07421426102519035,0.0,,6962.869
constrained,37,45,0.0,0.07401910051703453,0.0,,6964.08
constrained,37,50,0.0,0.08815702423453331,0.0,,6975.435
constrained,37,55,0.0,0.08159622177481651,0.0,,6976.646
constrained,37,60,0.0,0.09607146307826042,0.0,,6984.598
constrained,37,65,0.0,0.0776577889919281,0.0,,6985.809
constrained,37,70,0.0,0.08690395951271057,0.0,,6993.734
constrained,37,75,0.0,0.0780482366681099,0.0,,6994.944
constrained,37,80,0.0,0.09658465161919594,0.0,,7002.905
constrained,37,85,0.0,0.07169177010655403,0.0,,7004.116
constrained,37,90,0.0,0.07572020217776299,0.0,,7012.064
constrained,37,95,0.0,0.06618083640933037,0.0,,7013.276
constrained,37,100,0.0,0.08316498249769211,0.0,,7024.66
constrained,37,105,0.0,0.07859573885798454,0.0,,7025.873
constrained,37,110,0.0,0.0815136730670929,0.0,,7033.729
constrained,37,115,0.0,0.07336573675274849,0.0,,7034.945
constrained,37,120,0.0,0.07142209634184837,0.0,,7042.885
constrained,37,125,0.0,0.06616252660751343,0.0,,7044.1
constrained,37,130,0.0,0.07042412832379341,0.0,,7051.884
constrained,37,135,0.0,0.07401922345161438,0.0,,7053.095
constrained,37,140,0.0,0.06710424274206161,0.0,,7061.034
constrained,37,145,0.0,0.08159578964114189,0.0,,7062.248
constrained,38,0,0.0,0.06110255420207977,0.0,,7202.701
constrained,38,5,0.0,0.028824318200349808,0.0,,7203.914
constrained,38,10,0.0,0.033830806612968445,0.0,,7211.989
constrained,38,15,0.0,0.014674745500087738,0.0,,7213.206
constrained,38,20,0.0,0.03427507355809212,0.0,,7221.28
constrained,38,25,0.0,0.019753936678171158,0.0,,7222.494
constrained,38,30,0.0,0.007245492190122604,0.0,,7230.578
constrained,38,35,0.0,0.0,0.0,,7231.794
constrained,38,40,0.0,0.01937883347272873,0.0,,7239.804
constrained,38,45,0.0,0.010547999292612076,0.0,,7241.02
constrained,38,50,0.0,0.01820972189307213,0.0,,7252.51
constrained,38,55,0.0,0.01539410650730133,0.0,,7253.724
constrained,38,60,0.0,0.02259865403175354,0.0,,7261.815
constrained,38,65,0.0,0.018866322934627533,0.0,,7263.033
constrained,38,70,0.0,0.001043662428855896,0.0,,7271.033
constrained,38,75,0.0,0.010814659297466278,0.0,,7272.25
constrained,38,80,0.0,0.019159067422151566,0.0,,7280.278
constrained,38,85,0.0,0.02037281170487404,0.0,,7281.498
constrained,38,90,0.0,0.01576152816414833,0.0,,7289.559
constrained,38,95,0.0,0.006969992071390152,0.0,,7290.776
constrained,38,100,0.0,0.023179393261671066,0.0,,7302.27
constrained,38,105,0.0,0.026845235377550125,0.0,,7303.487
constrained,38,110,0.0,0.02079460397362709,0.0,,7311.436
constrained,38,115,0.0,0.013118330389261246,0.0,,7312.654
constrained,38,120,0.0,0.015653062611818314,0.0,,7320.632
constrained,38,125,0.0,0.017862029373645782,0.0,,7321.845
constrained,38,130,0.0,0.013382166624069214,0.0,,7329.885
constrained,38,135,0.0,0.01687627285718918,0.0,,7331.101
constrained,38,140,0.0,0.015373386442661285,0.0,,7339.227
constrained,38,145,0.0,0.0052726492285728455,0.0,,7340.442
constrained,39,0,0.0,0.10510755330324173,0.0,,7564.614
constrained,39,5,0.0,0.1033150963485241,0.0,,7565.829
constrained,39,10,0.0,0.0993349701166153,0.0,,7574.044
constrained,39,15,0.0,0.09152727201581001,0.0,,7575.257
constrained,39,20,0.0,0.08187080919742584,0.0,,7583.418
constrained,39,25,0.0,0.09411287680268288,0.0,,7584.639
constrained,39,30,0.0,0.09316195547580719,0.0,,7592.844
constrained,39,35,0.0,0.06941406801342964,0.0,,7594.059
constrained,39,40,0.0,0.07725216075778008,0.0,,7602.324
constrained,39,45,0.0,0.08898723870515823,0.0,,7603.545
constrained,39,50,0.0,0.08745658025145531,0.0,,7615.32
constrained,39,55,0.0,0.09801112115383148,0.0,,7616.538
constrained,39,60,0.0,0.08133574947714806,0.0,,7624.799
constrained,39,65,0.0,0.07934066653251648,0.0,,7626.015
constrained,39,70,0.0,0.07258515432476997,0.0,,7634.261
constrained,39,75,0.0,0.0688396766781807,0.0,,7635.476
constrained,39,80,0.0,0.08560267835855484,0.0,,7643.712
constrained,39,85,0.0,0.09080802649259567,0.0,,7644.928
constrained,39,90,0.0,0.08058041706681252,0.0,,7653.191
constrained,39,95,0.0,0.0994793251156807,0.0,,7654.408
constrained,39,100,0.0,0.09798359125852585,0.0,,7666.276
constrained,39,105,0.0,0.08947449922561646,0.0,,7667.492
constrained,39,110,0.0,0.07911938056349754,0.0,,7675.757
constrained,39,115,0.0,0.08085765689611435,0.0,,7676.975
constrained,39,120,0.0,0.0895620696246624,0.0,,7685.27
constrained,39,125,0.0,0.09156607836484909,0.0,,7686.488
constrained,39,130,0.0,0.10527999326586723,0.0,,7694.775
constrained,39,135,0.0,0.10888372361660004,0.0,,7695.993
constrained,39,140,0.0,0.09166744351387024,0.0,,7704.258
constrained,39,145,0.0,0.09058087691664696,0.0,,7705.475
constrained,40,0,0.0,0.15839503332972527,0.0,,7935.751
constrained,40,5,0.0,0.15272590890526772,0.0,,7936.957
constrained,40,10,0.0,0.13500184565782547,0.0,,7945.391
constrained,40,15,0.0,0.12107232958078384,0.0,,7946.598
constrained,40,20,0.0,0.11599799618124962,0.0,,7955.068
constrained,40,25,0.0,0.12156916409730911,0.0,,7956.273
constrained,40,30,0.0,0.11006755754351616,0.0,,7964.718
constrained,40,35,0.0,0.11483525112271309,0.0,,7965.922
constrained,40,40,0.0,0.1173347681760788,0.0,,7974.373
constrained,40,45,0.0,0.11049992218613625,0.0,,7975.579
constrained,40,50,0.0,0.1221979670226574,0.0,,7987.664
constrained,40,55,0.0,0.1262420229613781,0.0,,7988.874
constrained,40,60,0.0,0.1163177452981472,0.0,,7997.295
constrained,40,65,0.0,0.1059621311724186,0.0,,7998.503
constrained,40,70,0.0,0.12322928570210934,0.0,,8006.987
constrained,40,75,0.0,0.10858821123838425,0.0,,8008.192
constrained,40,80,0.0,0.11599471420049667,0.0,,8016.658
constrained,40,85,0.0,0.1191357783973217,0.0,,8017.868
constrained,40,90,0.0,0.1128801591694355,0.0,,8026.351
constrained,40,95,0.0,0.11107252538204193,0.0,,8027.557
constrained,40,100,0.0,0.10849979892373085,0.0,,8039.596
constrained,40,105,0.0,0.09549147263169289,0.0,,8040.81
constrained,40,110,0.0,0.10799050703644753,0.0,,8049.213
constrained,40,115,0.0,0.11300553381443024,0.0,,8050.423
constrained,40,120,0.0,0.10471195727586746,0.0,,8058.896
constrained,40,125,0.0,0.1279684193432331,0.0,,8060.107
constrained,40,130,0.0,0.1330067664384842,0.0,,8068.432
constrained,40,135,0.0,0.111021239310503,0.0,,8069.642
constrained,40,140,0.0,0.1254260204732418,0.0,,8078.111
constrained,40,145,0.0,0.0978161096572876,0.0,,8079.32
constrained,41,0,0.0,0.108384620398283,0.0,,8313.148
constrained,41,5,0.0,0.1040613204240799,0.0,,8314.359
constrained,41,10,0.0,0.0940038152039051,0.0,,8323.006
constrained,41,15,0.0,0.09137142822146416,0.0,,8324.22
constrained,41,20,0.0,0.07832564413547516,0.0,,8332.833
constrained,41,25,0.0,0.08876777812838554,0.0,,8334.046
constrained,41,30,0.0,0.08514971286058426,0.0,,8342.641
constrained,41,35,0.0,0.07166192680597305,0.0,,8343.856
constrained,41,40,0.0,0.06088108569383621,0.0,,8352.47
constrained,41,45,0.0,0.07260600849986076,0.0,,8353.684
constrained,41,50,0.0,0.08050040528178215,0.0,,8366.054
constrained,41,55,0.0,0.0806368738412857,0.0,,8367.269
constrained,41,60,0.0,0.08278695866465569,0.0,,8375.853
constrained,41,65,0.0,0.08070267364382744,0.0,,8377.063
constrained,41,70,0.0,0.08373872563242912,0.0,,8385.722
constrained,41,75,0.0,0.08378331735730171,0.0,,8386.935
constrained,41,80,0.0,0.09049563854932785,0.0,,8395.613
constrained,41,85,0.0,0.056485481560230255,0.0,,8396.826
constrained,41,90,0.0,0.07194588705897331,0.0,,8405.506
constrained,41,95,0.0,0.0819476880133152,0.0,,8406.72
constrained,41,100,0.0,0.06571115180850029,0.0,,8419.161
constrained,41,105,0.0,0.08903038874268532,0.0,,8420.373
constrained,41,110,0.0,0.07976540923118591,0.0,,8428.926
constrained,41,115,0.0,0.07027890160679817,0.0,,8430.139
constrained,41,120,0.0,0.073120828717947,0.0,,8438.711
constrained,41,125,0.0,0.06834201142191887,0.0,,8439.924
constrained,41,130,0.0,0.06169137358665466,0.0,,8448.467
constrained,41,135,0.0,0.06247962266206741,0.0,,8449.682
constrained,41,140,0.0,0.07756049558520317,0.0,,8458.3
constrained,41,145,0.0,0.08275362849235535,0.0,,8459.515
constrained,42,0,0.0,0.0887286551296711,0.0,,8699.219
constrained,42,5,0.0,0.10606662556529045,0.0,,8700.478
constrained,42,10,0.0,0.10741874575614929,0.0,,8709.317
constrained,42,15,0.0,0.09822938218712807,0.0,,8710.576
constrained,42,20,0.0,0.10088874399662018,0.0,,8719.614
constrained,42,25,0.0,0.12166842073202133,0.0,,8720.883
constrained,42,30,0.0,0.10994098335504532,0.0,,8729.799
constrained,42,35,0.0,0.09839541465044022,0.0,,8731.052
constrained,42,40,0.0,0.11739405617117882,0.0,,8739.997
constrained,42,45,0.0,0.12857351824641228,0.0,,8741.249
constrained,42,50,0.0,0.11985019594430923,0.0,,8754.114
constrained,42,55,0.0,0.11902275681495667,0.0,,8755.366
constrained,42,60,0.0,0.12767920270562172,0.0,,8764.262
constrained,42,65,0.0,0.12448983266949654,0.0,,8765.515
constrained,42,70,0.0,0.13589132763445377,0.0,,8774.403
constrained,42,75,0.0,0.12640024535357952,0.0,,8775.653
constrained,42,80,0.0,0.11412902362644672,0.0,,8784.576
constrained,42,85,0.0,0.11976553499698639,0.0,,8785.828
constrained,42,90,0.0,0.11224105767905712,0.0,,8794.771
constrained,42,95,0.0,0.12572592496871948,0.0,,8796.024
constrained,42,100,0.0,0.12379701808094978,0.0,,8808.89
constrained,42,105,0.0,0.13393794000148773,0.0,,8810.145
constrained,42,110,0.0,0.12207283265888691,0.0,,8819.081
constrained,42,115,0.0,0.12675542570650578,0.0,,8820.33
constrained,42,120,0.0,0.1145876832306385,0.0,,8829.281
constrained,42,125,0.0,0.11741404235363007,0.0,,8830.534
constrained,42,130,0.0,0.1181834302842617,0.0,,8839.434
constrained,42,135,0.0,0.11810911819338799,0.0,,8840.682
constrained,42,140,0.0,0.1214204765856266,0.0,,8849.516
constrained,42,145,0.0,0.1288848388940096,0.0,,8850.765
constrained,42,150,0.0,0.11973457224667072,0.0,,8863.564
constrained,42,155,0.0,0.12133793532848358,0.0,,8864.817
constrained,42,160,0.0,0.11795803532004356,0.0,,8873.759
constrained,42,165,0.0,0.12457206472754478,0.0,,8875.007
constrained,42,170,0.0,0.1060011088848114,0.0,,8883.957
constrained,42,175,0.0,0.12003998644649982,0.0,,8885.221
constrained,42,180,0.0,0.1117171086370945,0.0,,8894.262
constrained,42,185,0.0,0.11865179240703583,0.0,,8895.58
constrained,42,190,0.0,0.1196559052914381,0.0,,8904.767
constrained,42,195,0.0,0.1254662163555622,0.0,,8906.09
constrained,42,200,0.0,0.12181211449205875,0.0,,8919.38
constrained,42,205,0.0,0.1310619655996561,0.0,,8920.642
constrained,42,210,0.0,0.10947075486183167,0.0,,8929.588
constrained,42,215,0.0,0.11578401923179626,0.0,,8930.853
constrained,42,220,0.0,0.13659580796957016,0.0,,8939.852
constrained,42,225,0.0,0.13352178037166595,0.0,,8941.116
constrained,42,230,0.0,0.1333236489444971,0.0,,8950.041
constrained,42,235,0.0,0.12776985578238964,0.0,,8951.299
constrained,42,240,0.0,0.12449783459305763,0.0,,8960.243
constrained,42,245,0.0,0.11981632187962532,0.0,,8961.498
constrained,43,0,0.0,0.12001485750079155,0.0,,9118.457
constrained,43,5,0.0,0.13821372389793396,0.0,,9119.712
constrained,43,10,0.0,0.13911563158035278,0.0,,9128.79
constrained,43,15,0.0,0.14144539460539818,0.0,,9130.046
constrained,43,20,0.0,0.1508009433746338,0.0,,9139.171
constrained,43,25,0.0,0.15056575648486614,0.0,,9140.425
constrained,43,30,0.0,0.16243528947234154,0.0,,9149.527
constrained,43,35,0.0,0.15600023418664932,0.0,,9150.784
constrained,43,40,0.0,0.16398994997143745,0.0,,9159.921
constrained,43,45,0.0,0.14485521987080574,0.0,,9161.177
constrained,43,50,0.0,0.14357395097613335,0.0,,9174.302
constrained,43,55,0.0,0.15839131735265255,0.0,,9175.558
constrained,43,60,0.0,0.13129155337810516,0.0,,9184.674
constrained,43,65,0.0,0.1495310328900814,0.0,,9185.932
constrained,43,70,0.0,0.14756466820836067,0.0,,9195.066
constrained,43,75,0.0,0.1582331657409668,0.0,,9196.322
constrained,43,80,0.0,0.13877790421247482,0.0,,9205.454
constrained,43,85,0.0,0.15658435225486755,0.0,,9206.709
constrained,43,90,0.0,0.15548714622855186,0.0,,9215.792
constrained,43,95,0.0,0.14238044992089272,0.0,,9217.05
constrained,43,100,0.0,0.15703589096665382,0.0,,9230.138
constrained,43,105,0.0,0.15085973590612411,0.0,,9231.395
constrained,43,110,0.0,0.14854691922664642,0.0,,9240.442
constrained,43,115,0.0,0.14498445391654968,0.0,,9241.697
constrained,43,120,0.0,0.14731614664196968,0.0,,9250.737
constrained,43,125,0.0,0.1508389748632908,0.0,,9251.994
constrained,43,130,0.0,0.143616434186697,0.0,,9261.041
constrained,43,135,0.0,0.14858829602599144,0.0,,9262.299
constrained,43,140,0.0,0.16197308525443077,0.0,,9271.373
constrained,43,145,0.0,0.1457536555826664,0.0,,9272.63
constrained,44,0,0.0,0.15447495877742767,0.0,,9525.156
constrained,44,5,0.0,0.1570059061050415,0.0,,9526.4
constrained,44,10,0.0,0.15711507573723793,0.0,,9535.672
constrained,44,15,0.0,0.16533545404672623,0.0,,9536.918
constrained,44,20,0.0,0.1783286277204752,0.0,,9546.214
constrained,44,25,0.0,0.17580952122807503,0.0,,9547.459
constrained,44,30,0.0,0.17820800095796585,0.0,,9556.749
constrained,44,35,0.0,0.16915753111243248,0.0,,9557.997
constrained,44,40,0.0,0.19266731850802898,0.0,,9567.181
constrained,44,45,0.0,0.17360920831561089,0.0,,9568.435
constrained,44,50,0.0,0.17157281190156937,0.0,,9581.675
constrained,44,55,0.0,0.16590692475438118,0.0,,9582.923
constrained,44,60,0.0,0.16286854073405266,0.0,,9592.154
constrained,44,65,0.0,0.16348890587687492,0.0,,9593.405
constrained,44,70,0.0,0.1658616065979004,0.0,,9602.591
constrained,44,75,0.0,0.16241638362407684,0.0,,9603.837
constrained,44,80,0.0,0.16496486589312553,0.0,,9613.029
constrained,44,85,0.0,0.1679934747517109,0.0,,9614.278
constrained,44,90,0.0,0.17477245070040226,0.0,,9623.504
constrained,44,95,0.0,0.1656346246600151,0.0,,9624.754
constrained,44,100,0.0,0.17185092344880104,0.0,,9637.918
constrained,44,105,0.0,0.16317200288176537,0.0,,9639.168
constrained,44,110,0.0,0.16800693795084953,0.0,,9648.381
constrained,44,115,0.0,0.18392027914524078,0.0,,9649.629
constrained,44,120,0.0,0.16702500730752945,0.0,,9658.848
constrained,44,125,0.0,0.16673804819583893,0.0,,9660.094
constrained,44,130,0.0,0.1761100571602583,0.0,,9669.283
constrained,44,135,0.0,0.17637952789664268,0.0,,9670.533
constrained,44,140,0.0,0.1782591212540865,0.0,,9679.755
constrained,44,145,0.0,0.1630798876285553,0.0,,9681.007
constrained,45,0,0.0,0.12872038409113884,0.0,,9844.161
constrained,45,5,0.0,0.12460529431700706,0.0,,9845.409
constrained,45,10,0.0,0.1149948313832283,0.0,,9854.824
constrained,45,15,0.0,0.11333024874329567,0.0,,9856.074
