iter,frames,agent_steps,episodes,wall_s,train_return_mean,greedy_score,pg_loss,v_loss,entropy,approx_kl,clipfrac
300,2465792,616448,1384,1579.2,18.99,30.510000228881836,-0.0343,0.0191,2.0148,0.02698,0.4951
301,2473984,618496,1388,1582.0,18.82,,-0.0335,0.0266,2.0025,0.02699,0.4663
302,2482176,620544,1390,1584.8,18.85,,-0.0363,0.0181,2.0667,0.02485,0.4744
303,2490368,622592,1391,1587.6,18.82,,-0.0341,0.0192,2.0039,0.02804,0.4791
304,2498560,624640,1394,1590.4,19.06,,-0.0309,0.0233,2.0159,0.02954,0.505
305,2506752,626688,1395,1593.2,19.06,,-0.0357,0.0215,2.0722,0.02734,0.4783
306,2514944,628736,1399,1596.1,19.52,,-0.0323,0.0231,1.9536,0.03275,0.4686
307,2523136,630784,1401,1598.9,19.6,,-0.0327,0.0244,1.9525,0.03234,0.4912
308,2531328,632832,1403,1601.7,19.73,,-0.0355,0.0193,1.9906,0.03132,0.4816
309,2539520,634880,1404,1604.5,19.7,,-0.0316,0.026,1.8765,0.03161,0.4666
310,2547712,636928,1407,1607.3,19.77,,-0.0328,0.0278,1.9034,0.03095,0.4814
311,2555904,638976,1411,1610.1,20.02,,-0.0333,0.0246,1.8488,0.02937,0.4579
312,2564096,641024,1415,1612.9,19.95,,-0.0319,0.0226,1.9268,0.02892,0.441
313,2572288,643072,1415,1615.7,19.95,,-0.0331,0.0245,1.9328,0.02461,0.4484
314,2580480,645120,1419,1618.6,20.06,,-0.0316,0.0263,1.9357,0.02974,0.4335
315,2588672,647168,1420,1621.4,20.04,,-0.0323,0.0272,1.9659,0.0263,0.4515
316,2596864,649216,1421,1624.2,20.05,,-0.0313,0.02,1.9116,0.02913,0.472
317,2605056,651264,1424,1627.0,20.17,,-0.0324,0.0263,1.9604,0.03226,0.4843
318,2613248,653312,1428,1629.8,20.42,,-0.0305,0.0315,1.9085,0.03294,0.4784
319,2621440,655360,1430,1632.7,20.61,,-0.0331,0.0236,1.9909,0.02739,0.4904
320,2629632,657408,1433,1635.5,20.84,,-0.0301,0.0247,2.069,0.02979,0.4694
321,2637824,659456,1435,1638.3,21.01,,-0.0335,0.0208,2.072,0.02417,0.4564
322,2646016,661504,1436,1641.1,21.07,,-0.0321,0.0191,2.0253,0.02271,0.4419
323,2654208,663552,1436,1643.9,21.07,,-0.0329,0.0223,1.9827,0.02747,0.4873
324,2662400,665600,1439,1646.7,21.13,,-0.028,0.025,1.916,0.02892,0.467
325,2670592,667648,1443,1649.6,21.18,,-0.0307,0.0308,2.0297,0.03045,0.4546
326,2678784,669696,1445,1652.4,21.29,,-0.0347,0.0237,2.0657,0.03207,0.4779
327,2686976,671744,1449,1655.2,21.51,,-0.0317,0.0243,2.0359,0.03352,0.4756
328,2695168,673792,1450,1658.0,21.5,,-0.0333,0.0216,2.0671,0.02815,0.4872
329,2703360,675840,1451,1660.9,21.44,,-0.0333,0.0239,2.1079,0.02502,0.4883
330,2711552,677888,1457,1663.7,21.27,,-0.0286,0.0395,2.0711,0.02898,0.4874
331,2719744,679936,1457,1666.5,21.27,,-0.0357,0.0185,2.1777,0.02496,0.4838
332,2727936,681984,1459,1669.3,21.33,,-0.0341,0.0294,2.0725,0.02579,0.4728
333,2736128,684032,1464,1672.2,21.28,,-0.0339,0.0257,2.1443,0.02722,0.479
334,2744320,686080,1466,1675.0,21.44,,-0.0337,0.0267,2.1451,0.02745,0.4696
335,2752512,688128,1468,1677.8,21.46,,-0.0327,0.023,2.155,0.02707,0.4945
336,2760704,690176,1469,1680.6,21.49,,-0.0346,0.0291,2.0988,0.02254,0.4635
337,2768896,692224,1473,1683.4,21.26,,-0.0344,0.031,2.1046,0.02839,0.4642
338,2777088,694272,1476,1686.3,21.23,,-0.0336,0.0277,2.1004,0.02458,0.4707
339,2785280,696320,1478,1689.1,21.28,,-0.032,0.0296,2.1133,0.03037,0.4838
340,2793472,698368,1481,1691.9,21.49,,-0.0336,0.0243,2.0938,0.02765,0.4823
341,2801664,700416,1483,1694.7,21.51,,-0.0329,0.0269,2.0955,0.0314,0.4855
342,2809856,702464,1485,1697.5,21.65,,-0.0328,0.021,2.0984,0.04294,0.4921
343,2818048,704512,1487,1700.4,21.74,,-0.0336,0.0223,2.1139,0.0277,0.4907
344,2826240,706560,1489,1703.2,21.85,,-0.0325,0.0256,2.0751,0.03078,0.4755
345,2834432,708608,1492,1706.0,21.89,,-0.0313,0.0327,2.0296,0.02902,0.4818
346,2842624,710656,1495,1708.8,21.88,,-0.0339,0.0224,2.1305,0.02935,0.4778
347,2850816,712704,1498,1711.6,21.86,,-0.0291,0.0284,2.0283,0.02957,0.4506
348,2859008,714752,1499,1714.5,21.72,,-0.0328,0.0231,2.1016,0.02812,0.4683
349,2867200,716800,1500,1717.3,21.82,,-0.0354,0.0192,1.9998,0.03418,0.491
350,2875392,718848,1503,1720.1,21.74,,-0.0336,0.0293,1.845,0.03227,0.4712
351,2883584,720896,1505,1722.9,21.87,,-0.032,0.0273,1.9574,0.03595,0.4873
352,2891776,722944,1505,1725.7,21.87,,-0.034,0.0223,1.9045,0.0317,0.4865
353,2899968,724992,1510,1728.5,21.77,,-0.0315,0.0337,1.855,0.03207,0.4567
354,2908160,727040,1512,1731.4,21.91,,-0.0328,0.0226,1.885,0.03643,0.4846
355,2916352,729088,1515,1734.2,22.22,,-0.0313,0.0323,1.9492,0.0352,0.4678
356,2924544,731136,1518,1737.0,22.07,,-0.0292,0.0252,2.0009,0.03215,0.4796
357,2932736,733184,1520,1739.8,22.12,,-0.0302,0.0211,2.0446,0.03003,0.4679
358,2940928,735232,1521,1742.6,22.08,,-0.0343,0.021,1.9846,0.03333,0.4858
359,2949120,737280,1522,1745.4,22.14,,-0.0335,0.021,1.9819,0.03039,0.485
360,2957312,739328,1522,1748.2,22.14,,-0.0339,0.0229,1.9802,0.03336,0.4938
361,2965504,741376,1529,1751.1,22.18,,-0.0319,0.0283,1.9181,0.03436,0.4717
362,2973696,743424,1532,1753.9,22.13,,-0.0321,0.0201,2.0189,0.03162,0.4982
363,2981888,745472,1532,1756.7,22.13,,-0.0315,0.0203,2.0053,0.02764,0.4867
364,2990080,747520,1534,1759.5,22.27,,-0.0348,0.0198,1.9992,0.03658,0.5109
365,2998272,749568,1535,1762.3,22.34,,-0.0313,0.0211,1.8956,0.0325,0.4771
366,3006464,751616,1539,1765.1,22.3,,-0.0276,0.0301,1.8926,0.03101,0.4547
367,3014656,753664,1540,1767.9,22.28,,-0.0315,0.0191,2.0626,0.02675,0.4679
368,3022848,755712,1542,1770.7,22.34,,-0.0342,0.0255,2.0599,0.02549,0.4569
369,3031040,757760,1544,1773.5,22.35,,-0.0321,0.0202,2.1939,0.02616,0.4707
370,3039232,759808,1544,1776.3,22.35,,-0.0343,0.0256,2.011,0.02562,0.4855
371,3047424,761856,1547,1779.1,22.53,,-0.0314,0.023,1.8688,0.03178,0.4613
372,3055616,763904,1548,1781.9,22.42,,-0.0326,0.0236,1.9806,0.03201,0.479
373,3063808,765952,1553,1784.8,22.66,,-0.0281,0.0308,1.9068,0.02858,0.4639
374,3072000,768000,1556,1787.6,23.07,,-0.0293,0.0243,2.0634,0.02863,0.4791
375,3080192,770048,1557,1790.4,23.06,,-0.0344,0.0197,2.0423,0.02337,0.4651
376,3088384,772096,1559,1793.2,23.28,,-0.0347,0.0214,1.9905,0.02864,0.4569
377,3096576,774144,1562,1796.0,23.22,,-0.0314,0.0268,1.9142,0.03237,0.4581
378,3104768,776192,1563,1798.8,23.23,,-0.0343,0.0226,1.9763,0.03249,0.4932
379,3112960,778240,1565,1801.6,23.46,,-0.0309,0.0172,2.1045,0.02711,0.4603
380,3121152,780288,1567,1804.4,23.5,,-0.0359,0.025,2.0457,0.02823,0.4509
381,3129344,782336,1569,1807.2,23.47,,-0.0323,0.0234,1.9356,0.03054,0.4373
382,3137536,784384,1572,1810.0,23.86,,-0.0309,0.026,1.959,0.03292,0.4857
383,3145728,786432,1574,1812.8,23.83,,-0.0326,0.0278,1.8898,0.03199,0.4465
384,3153920,788480,1579,1815.6,23.96,,-0.0279,0.0237,1.9495,0.02591,0.4667
385,3162112,790528,1580,1818.4,23.87,,-0.0334,0.0208,2.0084,0.02711,0.4517
386,3170304,792576,1581,1821.2,23.89,,-0.0329,0.0186,1.9677,0.02829,0.4601
387,3178496,794624,1582,1824.0,24.0,,-0.0324,0.0195,2.0345,0.03373,0.4719
388,3186688,796672,1585,1826.9,23.92,,-0.0312,0.0248,1.985,0.0342,0.4819
389,3194880,798720,1586,1829.7,24.05,,-0.0356,0.0198,2.0255,0.02818,0.4734
390,3203072,800768,1587,1832.5,24.07,,-0.0358,0.0199,1.9848,0.0297,0.4615
391,3211264,802816,1590,1835.3,24.35,,-0.0333,0.0268,1.9688,0.03145,0.4734
392,3219456,804864,1593,1838.1,24.57,,-0.0304,0.0295,1.9152,0.03713,0.4641
393,3227648,806912,1597,1840.9,24.85,,-0.0318,0.0292,2.0523,0.02677,0.4535
394,3235840,808960,1598,1843.8,24.98,,-0.0355,0.0217,2.0555,0.03048,0.4806
395,3244032,811008,1601,1846.6,24.96,,-0.0344,0.0259,2.0635,0.03105,0.4634
396,3252224,813056,1601,1849.4,24.96,,-0.033,0.0166,2.0168,0.03136,0.4663
397,3260416,815104,1604,1852.2,24.77,,-0.0325,0.0224,2.0336,0.03121,0.4865
398,3268608,817152,1604,1855.0,24.77,,-0.0336,0.0184,1.9156,0.03349,0.4771
399,3276800,819200,1607,1857.8,24.86,,-0.0296,0.0302,1.8808,0.03524,0.4915
400,3284992,821248,1610,1976.5,24.77,54.650001525878906,-0.034,0.0215,2.04,0.03496,0.4976
401,3293184,823296,1611,1979.2,24.74,,-0.0362,0.0255,1.9043,0.03027,0.475
402,3301376,825344,1612,1982.0,24.79,,-0.0347,0.0183,1.9278,0.04129,0.4623
403,3309568,827392,1615,1984.8,24.81,,-0.0309,0.0358,2.0267,0.03435,0.4702
404,3317760,829440,1616,1987.6,25.08,,-0.032,0.0282,1.8742,0.03382,0.4537
405,3325952,831488,1622,1990.5,25.34,,-0.0333,0.0235,1.9846,0.03389,0.4674
406,3334144,833536,1622,1993.3,25.34,,-0.0304,0.0241,1.9238,0.03292,0.4728
407,3342336,835584,1626,1996.1,25.56,,-0.0313,0.0279,1.9229,0.03809,0.4818
408,3350528,837632,1628,1998.9,25.51,,-0.0353,0.0235,2.0461,0.03582,0.4496
409,3358720,839680,1628,2001.7,25.51,,-0.0374,0.0169,2.0331,0.02725,0.4771
410,3366912,841728,1630,2004.5,25.6,,-0.0347,0.0239,1.9317,0.03444,0.486
411,3375104,843776,1632,2007.3,25.57,,-0.0288,0.0237,1.8755,0.03636,0.4756
412,3383296,845824,1635,2010.1,25.31,,-0.03,0.0287,1.8948,0.03994,0.4857
413,3391488,847872,1637,2012.9,25.32,,-0.0312,0.0248,1.872,0.0376,0.4817
414,3399680,849920,1640,2015.8,25.7,,-0.035,0.0281,1.916,0.03766,0.4907
415,3407872,851968,1644,2018.6,25.59,,-0.0323,0.0257,1.9588,0.03177,0.4729
416,3416064,854016,1646,2021.4,25.36,,-0.0342,0.0182,2.0541,0.03583,0.4927
417,3424256,856064,1647,2024.2,25.19,,-0.0379,0.02,2.0458,0.02879,0.5061
418,3432448,858112,1647,2027.0,25.19,,-0.0348,0.0179,2.0042,0.03166,0.4972
419,3440640,860160,1649,2029.8,25.18,,-0.0348,0.0309,1.9173,0.05774,0.4763
420,3448832,862208,1652,2032.6,25.14,,-0.0269,0.0282,1.8346,0.04325,0.4834
421,3457024,864256,1656,2035.4,24.95,,-0.0308,0.0298,1.8607,0.03178,0.4647
422,3465216,866304,1658,2038.2,24.95,,-0.0324,0.0235,1.9553,0.04288,0.5048
423,3473408,868352,1660,2041.0,24.8,,-0.029,0.0273,1.8603,0.04024,0.4728
424,3481600,870400,1664,2043.8,25.01,,-0.0286,0.0242,2.0426,0.03701,0.4647
425,3489792,872448,1664,2046.6,25.01,,-0.0335,0.0201,2.0002,0.0326,0.4896
426,3497984,874496,1666,2049.4,24.87,,-0.0302,0.0245,1.9957,0.03785,0.4867
427,3506176,876544,1669,2052.2,24.82,,-0.0326,0.0284,1.9764,0.03324,0.4971
428,3514368,878592,1671,2055.1,24.72,,-0.0351,0.0272,1.9672,0.03672,0.4719
429,3522560,880640,1675,2057.9,24.63,,-0.031,0.0355,1.9272,0.03363,0.4799
430,3530752,882688,1679,2060.7,24.58,,-0.0352,0.0252,2.0686,0.0306,0.432
431,3538944,884736,1680,2063.5,24.53,,-0.0373,0.0197,2.0752,0.03283,0.4833
432,3547136,886784,1681,2066.3,24.49,,-0.0365,0.0228,2.0439,0.02884,0.479
433,3555328,888832,1682,2069.1,24.48,,-0.0366,0.0235,2.0221,0.03691,0.4747
434,3563520,890880,1686,2071.9,24.35,,-0.0321,0.0339,1.9208,0.03983,0.4796
435,3571712,892928,1689,2074.8,24.31,,-0.0311,0.0273,1.9552,0.03748,0.4697
436,3579904,894976,1691,2077.6,24.2,,-0.0328,0.0272,1.9926,0.03589,0.4761
437,3588096,897024,1694,2080.4,24.13,,-0.0333,0.0252,2.0609,0.03554,0.4918
438,3596288,899072,1698,2083.2,23.74,,-0.0349,0.0281,2.0908,0.034,0.4797
439,3604480,901120,1699,2086.0,23.64,,-0.0353,0.019,2.0442,0.03074,0.4724
440,3612672,903168,1702,2088.9,23.45,,-0.033,0.0264,2.0497,0.03906,0.488
441,3620864,905216,1704,2091.7,23.35,,-0.034,0.0273,2.0001,0.03742,0.4729
442,3629056,907264,1707,2094.5,23.25,,-0.0369,0.0218,2.0059,0.03951,0.5048
443,3637248,909312,1710,2097.3,23.25,,-0.0344,0.0343,2.0437,0.0356,0.4963
444,3645440,911360,1711,2100.1,23.23,,-0.0354,0.0241,2.0047,0.03758,0.5142
445,3653632,913408,1714,2102.9,22.97,,-0.0346,0.0308,1.947,0.03957,0.5088
446,3661824,915456,1716,2105.7,22.76,,-0.0341,0.0268,1.8013,0.03813,0.4937
447,3670016,917504,1718,2108.6,22.68,,-0.0343,0.0263,1.9469,0.04158,0.5092
448,3678208,919552,1720,2111.4,22.57,,-0.0311,0.0251,1.9244,0.03787,0.4647
449,3686400,921600,1725,2114.2,22.45,,-0.0282,0.0308,1.9963,0.03745,0.47
450,3694592,923648,1725,2117.0,22.45,,-0.0363,0.0187,1.9919,0.031,0.4651
451,3702784,925696,1726,2119.8,22.43,,-0.0322,0.0276,1.9447,0.04047,0.4727
452,3710976,927744,1728,2122.6,22.52,,-0.0328,0.0212,1.9697,0.04201,0.4874
453,3719168,929792,1730,2125.4,22.41,,-0.0318,0.0239,2.0213,0.03957,0.505
454,3727360,931840,1731,2128.2,22.5,,-0.0356,0.0204,2.094,0.0443,0.4928
455,3735552,933888,1734,2131.1,22.48,,-0.0364,0.0287,1.9894,0.04576,0.4968
456,3743744,935936,1738,2133.9,22.23,,-0.0313,0.026,1.9802,0.04146,0.4927
457,3751936,937984,1741,2136.7,22.2,,-0.0279,0.0252,2.0762,0.03811,0.5032
458,3760128,940032,1742,2139.5,22.18,,-0.0368,0.0268,2.0029,0.03762,0.4915
459,3768320,942080,1745,2142.3,22.32,,-0.0338,0.0243,2.0472,0.04311,0.4921
460,3776512,944128,1746,2145.1,22.33,,-0.0335,0.0243,1.9898,0.03476,0.4888
461,3784704,946176,1749,2148.0,22.55,,-0.0286,0.0276,1.9895,0.04414,0.4972
462,3792896,948224,1752,2150.8,22.27,,-0.0321,0.0314,1.9641,0.04439,0.4771
463,3801088,950272,1753,2153.6,22.3,,-0.0344,0.0236,2.0197,0.03511,0.5101
464,3809280,952320,1754,2156.4,22.06,,-0.0339,0.0214,1.9683,0.03993,0.4962
465,3817472,954368,1756,2159.2,22.1,,-0.0362,0.0248,1.8794,0.04901,0.4989
466,3825664,956416,1758,2162.0,22.13,,-0.0333,0.0239,1.902,0.04372,0.4822
467,3833856,958464,1763,2164.8,22.26,,-0.0284,0.0366,1.9522,0.0431,0.4952
468,3842048,960512,1766,2167.6,22.27,,-0.0315,0.0219,1.8908,0.04193,0.481
469,3850240,962560,1768,2170.4,22.37,,-0.0315,0.0233,1.991,0.04011,0.4595
470,3858432,964608,1770,2173.2,22.38,,-0.0316,0.0193,1.9844,0.03511,0.4772
471,3866624,966656,1772,2176.0,22.33,,-0.035,0.0227,2.0009,0.03431,0.4738
472,3874816,968704,1773,2178.8,22.32,,-0.0363,0.0209,2.0643,0.02814,0.459
473,3883008,970752,1775,2181.7,22.39,,-0.0312,0.0245,2.0684,0.03836,0.4767
474,3891200,972800,1779,2184.5,22.29,,-0.0352,0.0285,1.9094,0.0471,0.4746
475,3899392,974848,1782,2187.3,22.34,,-0.0324,0.024,1.9397,0.04036,0.4824
476,3907584,976896,1784,2190.1,22.39,,-0.0314,0.0253,1.9212,0.04083,0.4622
477,3915776,978944,1787,2192.9,22.63,,-0.0353,0.0199,2.0282,0.03782,0.4814
478,3923968,980992,1788,2195.7,22.41,,-0.0342,0.0208,2.0099,0.03809,0.48
479,3932160,983040,1789,2198.5,22.41,,-0.0345,0.0177,2.1128,0.03178,0.4791
480,3940352,985088,1790,2201.3,22.41,,-0.0352,0.0196,1.9509,0.03943,0.4825
481,3948544,987136,1792,2204.2,22.5,,-0.0346,0.0218,1.9734,0.04101,0.4813
482,3956736,989184,1794,2207.0,22.5,,-0.034,0.0223,1.8528,0.04234,0.4795
483,3964928,991232,1795,2209.7,22.61,,-0.034,0.0236,1.7517,0.04769,0.4906
484,3973120,993280,1799,2212.6,22.81,,-0.0297,0.0365,1.8372,0.04949,0.4714
485,3981312,995328,1801,2215.4,23.14,,-0.0316,0.0185,1.9584,0.04086,0.4781
486,3989504,997376,1804,2218.2,23.5,,-0.0332,0.0192,2.0492,0.03339,0.4696
487,3997696,999424,1807,2221.0,23.62,,-0.0341,0.0243,2.0096,0.03402,0.4779
488,4005888,1001472,1808,2223.8,23.7,,-0.0356,0.0214,1.9772,0.0337,0.454
489,4014080,1003520,1809,2226.6,23.52,,-0.0352,0.0208,2.0373,0.02923,0.4434
490,4022272,1005568,1811,2229.4,23.74,,-0.0347,0.0207,2.0469,0.02932,0.4575
491,4030464,1007616,1814,2232.2,23.87,,-0.0375,0.0269,1.9656,0.03712,0.4614
492,4038656,1009664,1815,2235.0,23.88,,-0.0344,0.0229,1.9248,0.03579,0.469
493,4046848,1011712,1818,2237.8,23.95,,-0.0339,0.0265,1.8814,0.04169,0.476
494,4055040,1013760,1820,2240.6,24.09,,-0.0327,0.0275,1.8956,0.03581,0.4696
495,4063232,1015808,1823,2243.4,24.24,,-0.031,0.0269,1.8809,0.03179,0.4506
496,4071424,1017856,1827,2246.3,24.18,,-0.0329,0.0301,1.9468,0.03362,0.4618
497,4079616,1019904,1828,2249.1,24.1,,-0.0329,0.0212,2.0681,0.03392,0.4482
498,4087808,1021952,1829,2251.9,24.22,,-0.0335,0.0224,1.9586,0.03478,0.4569
499,4096000,1024000,1830,2254.7,24.13,,-0.0295,0.0247,1.9972,0.03277,0.4872
500,4104192,1026048,1833,2399.2,23.99,61.11000061035156,-0.0341,0.0253,2.0102,0.0356,0.4519
501,4112384,1028096,1835,2402.0,24.15,,-0.0347,0.0211,1.9442,0.03529,0.4436
502,4120576,1030144,1836,2404.8,24.06,,-0.0318,0.0234,2.0317,0.03587,0.4598
503,4128768,1032192,1840,2407.6,24.4,,-0.0325,0.0255,2.031,0.03498,0.4597
504,4136960,1034240,1841,2410.4,24.35,,-0.0342,0.0245,2.0048,0.03605,0.4933
505,4145152,1036288,1842,2413.2,24.38,,-0.0364,0.0183,2.0085,0.0351,0.4735
506,4153344,1038336,1842,2416.0,24.38,,-0.0345,0.0185,1.9515,0.03939,0.4709
507,4161536,1040384,1845,2418.8,24.62,,-0.034,0.0207,2.0372,0.03531,0.4834
508,4169728,1042432,1845,2421.5,24.62,,-0.0346,0.0248,1.9275,0.04113,0.4833
509,4177920,1044480,1849,2424.4,24.75,,-0.0295,0.0285,1.8833,0.0475,0.4814
510,4186112,1046528,1852,2427.2,25.07,,-0.0322,0.0223,1.9946,0.0358,0.474
511,4194304,1048576,1854,2430.0,25.3,,-0.0352,0.0221,2.0477,0.03607,0.4652
512,4202496,1050624,1856,2432.8,25.41,,-0.0352,0.0159,1.9922,0.03469,0.4471
513,4210688,1052672,1857,2435.6,25.69,,-0.0348,0.0197,2.0235,0.04089,0.4568
514,4218880,1054720,1857,2438.4,25.69,,-0.034,0.0177,2.0187,0.03986,0.4873
515,4227072,1056768,1859,2441.2,25.69,,-0.0313,0.024,2.0084,0.04553,0.4777
516,4235264,1058816,1860,2444.0,25.63,,-0.0345,0.0219,1.969,0.04182,0.4962
517,4243456,1060864,1863,2446.8,25.61,,-0.0326,0.0321,1.8956,0.04857,0.4844
518,4251648,1062912,1869,2449.7,25.99,,-0.0323,0.0219,1.9911,0.0423,0.4729
519,4259840,1064960,1870,2452.5,26.03,,-0.0351,0.0195,1.9628,0.04239,0.4591
520,4268032,1067008,1872,2455.3,26.13,,-0.0365,0.0212,2.0262,0.04089,0.4886
521,4276224,1069056,1873,2458.1,26.25,,-0.0348,0.0182,2.0858,0.03484,0.4845
522,4284416,1071104,1873,2460.9,26.25,,-0.036,0.0179,2.0774,0.03817,0.483
523,4292608,1073152,1874,2463.6,26.25,,-0.032,0.0241,1.9351,0.03798,0.4845
524,4300800,1075200,1876,2466.5,26.48,,-0.0336,0.0194,1.9184,0.04919,0.4863
525,4308992,1077248,1879,2469.3,26.48,,-0.0301,0.0304,1.9254,0.0438,0.4758
526,4317184,1079296,1880,2472.1,26.61,,-0.0342,0.0205,2.0274,0.06634,0.4586
527,4325376,1081344,1883,2474.9,26.88,,-0.035,0.0193,2.0886,0.03355,0.468
528,4333568,1083392,1885,2477.7,27.09,,-0.0335,0.0229,1.9797,0.03344,0.4756
529,4341760,1085440,1887,2480.5,27.0,,-0.0317,0.0256,1.9691,0.03653,0.4801
530,4349952,1087488,1888,2483.3,27.22,,-0.0352,0.0209,1.9961,0.04567,0.47
531,4358144,1089536,1888,2486.1,27.22,,-0.0372,0.0214,1.888,0.03699,0.4874
532,4366336,1091584,1891,2488.9,27.31,,-0.034,0.024,1.92,0.05229,0.4664
533,4374528,1093632,1893,2491.8,27.59,,-0.034,0.0239,1.9229,0.04031,0.4714
534,4382720,1095680,1895,2494.6,27.48,,-0.0358,0.0225,1.9612,0.03405,0.4668
535,4390912,1097728,1897,2497.4,27.58,,-0.037,0.0225,1.9233,0.03646,0.4597
536,4399104,1099776,1899,2500.2,27.84,,-0.0326,0.0202,1.8338,0.05076,0.4862
537,4407296,1101824,1901,2503.0,27.76,,-0.0344,0.0199,1.9665,0.0356,0.4775
538,4415488,1103872,1904,2505.9,27.76,,-0.034,0.024,1.942,0.03944,0.4807
539,4423680,1105920,1906,2508.7,27.95,,-0.0333,0.0201,2.0377,0.03016,0.4432
540,4431872,1107968,1907,2511.5,27.77,,-0.034,0.0212,1.8948,0.04579,0.4801
541,4440064,1110016,1908,2514.3,27.71,,-0.0299,0.0242,1.8432,0.04239,0.4877
542,4448256,1112064,1912,2517.1,27.71,,-0.0291,0.0369,1.8839,0.04169,0.4891
543,4456448,1114112,1913,2519.9,27.69,,-0.033,0.0203,1.9332,0.03704,0.4978
544,4464640,1116160,1915,2522.8,27.61,,-0.0352,0.0247,1.9381,0.0429,0.499
545,4472832,1118208,1916,2525.6,27.84,,-0.0365,0.0171,2.0355,0.03397,0.4904
546,4481024,1120256,1918,2528.4,27.86,,-0.035,0.0245,1.9962,0.03753,0.4557
547,4489216,1122304,1921,2531.2,28.01,,-0.0344,0.022,2.0021,0.03651,0.4597
548,4497408,1124352,1923,2534.0,27.87,,-0.0342,0.0296,1.9584,0.04358,0.4889
549,4505600,1126400,1926,2536.9,28.03,,-0.0359,0.0248,1.9887,0.04412,0.4797
550,4513792,1128448,1928,2539.7,27.99,,-0.0332,0.0281,1.9705,0.04155,0.4915
551,4521984,1130496,1931,2542.5,28.11,,-0.0317,0.0263,1.9671,0.03974,0.4819
552,4530176,1132544,1933,2545.3,28.07,,-0.0325,0.0278,1.9878,0.03186,0.4779
553,4538368,1134592,1935,2548.1,27.98,,-0.0383,0.0226,1.9666,0.03982,0.4675
554,4546560,1136640,1936,2550.9,28.03,,-0.0352,0.0246,1.9755,0.03992,0.4594
555,4554752,1138688,1938,2553.8,28.06,,-0.0306,0.0257,2.066,0.03064,0.4534
556,4562944,1140736,1939,2556.6,28.1,,-0.0365,0.0253,1.9242,0.03934,0.484
557,4571136,1142784,1941,2559.3,28.18,,-0.0324,0.0273,1.8338,0.03982,0.4745
558,4579328,1144832,1944,2562.2,28.15,,-0.0339,0.0313,1.9307,0.04173,0.4836
559,4587520,1146880,1944,2564.9,28.15,,-0.0362,0.0221,1.8473,0.03632,0.4628
560,4595712,1148928,1947,2567.7,28.02,,-0.0317,0.0321,1.9224,0.0426,0.4933
561,4603904,1150976,1952,2570.6,27.54,,-0.0311,0.0379,2.1328,0.03112,0.4678
562,4612096,1153024,1953,2573.4,27.57,,-0.0353,0.0216,2.1318,0.0291,0.4562
563,4620288,1155072,1954,2576.2,27.59,,-0.0355,0.0238,2.007,0.03145,0.4447
564,4628480,1157120,1955,2579.0,27.26,,-0.0384,0.0216,2.0578,0.03978,0.4733
565,4636672,1159168,1960,2581.8,27.06,,-0.0351,0.0252,2.0759,0.03955,0.4636
566,4644864,1161216,1962,2584.6,27.21,,-0.0344,0.0256,2.0037,0.03567,0.4532
567,4653056,1163264,1965,2587.4,26.95,,-0.0288,0.0351,2.1017,0.03543,0.4813
568,4661248,1165312,1965,2590.2,26.95,,-0.0361,0.0198,2.0382,0.03485,0.5178
569,4669440,1167360,1969,2593.1,26.81,,-0.0351,0.0318,2.0654,0.03866,0.4774
570,4677632,1169408,1970,2595.9,26.6,,-0.037,0.0236,2.1303,0.05471,0.4688
571,4685824,1171456,1971,2598.7,26.63,,-0.0385,0.027,2.0434,0.03715,0.4828
572,4694016,1173504,1975,2601.5,26.7,,-0.0362,0.028,1.9121,0.04413,0.4861
573,4702208,1175552,1976,2604.3,26.58,,-0.0365,0.0251,1.9478,0.04825,0.4642
574,4710400,1177600,1978,2607.1,26.6,,-0.0332,0.0291,1.8924,0.04504,0.4778
575,4718592,1179648,1983,2610.0,26.29,,-0.0326,0.0282,2.0885,0.04234,0.439
576,4726784,1181696,1983,2612.7,26.29,,-0.0371,0.0155,2.0713,0.02806,0.4651
577,4734976,1183744,1984,2615.5,26.24,,-0.0343,0.0273,2.0265,0.03704,0.4692
578,4743168,1185792,1986,2618.3,26.1,,-0.0354,0.0236,2.0652,0.03256,0.476
579,4751360,1187840,1990,2621.1,25.95,,-0.0352,0.0306,1.9712,0.04258,0.4645
580,4759552,1189888,1993,2623.9,25.67,,-0.0334,0.0302,2.0036,0.04642,0.4602
581,4767744,1191936,1995,2626.8,25.61,,-0.0265,0.0331,1.9546,0.04424,0.4708
582,4775936,1193984,1998,2629.6,25.34,,-0.0332,0.0243,2.0229,0.0389,0.4862
583,4784128,1196032,2000,2632.4,25.18,,-0.0336,0.0252,2.0251,0.03316,0.484
584,4792320,1198080,2002,2635.2,24.9,,-0.0314,0.0264,2.1738,0.03234,0.4767
585,4800512,1200128,2002,2638.0,24.9,,-0.0338,0.0214,2.1327,0.03432,0.4904
586,4808704,1202176,2004,2640.8,24.83,,-0.0363,0.0289,2.0744,0.03237,0.4639
587,4816896,1204224,2005,2643.6,24.8,,-0.0334,0.0221,2.0833,0.03667,0.4841
588,4825088,1206272,2007,2646.4,24.92,,-0.0355,0.0259,1.9946,0.04051,0.4734
589,4833280,1208320,2012,2649.3,25.15,,-0.0299,0.0339,2.1286,0.0362,0.4669
