method,task_idx,iter,mu,shortfall_current,coeff_current,grad_share_past,t_wall
constrained,16,50,0.0,0.04374326393008232,0.0,,2880.922
constrained,16,55,0.0,0.08697748184204102,0.0,,2882.63
constrained,16,60,0.0,0.07155852019786835,0.0,,2888.64
constrained,16,65,0.0,0.07564094662666321,0.0,,2890.347
constrained,16,70,0.0,0.08660513162612915,0.0,,2896.367
constrained,16,75,0.0,0.08365713804960251,0.0,,2898.083
constrained,16,80,0.0,0.08255123533308506,0.0,,2904.017
constrained,16,85,0.0,0.06446834653615952,0.0,,2905.743
constrained,16,90,0.0,0.06613067537546158,0.0,,2911.73
constrained,16,95,0.0,0.06486338749527931,0.0,,2913.438
constrained,16,100,0.0,0.051112353801727295,0.0,,2921.606
constrained,16,105,0.0,0.06920424103736877,0.0,,2923.31
constrained,16,110,0.0,0.07181441783905029,0.0,,2929.302
constrained,16,115,0.0,0.06849915161728859,0.0,,2931.005
constrained,16,120,0.0,0.06025571748614311,0.0,,2937.017
constrained,16,125,0.0,0.053424425423145294,0.0,,2938.737
constrained,16,130,0.0,0.05087031424045563,0.0,,2944.715
constrained,16,135,0.0,0.04053721949458122,0.0,,2946.454
constrained,16,140,0.0,0.05175032839179039,0.0,,2952.448
constrained,16,145,0.0,0.04886111617088318,0.0,,2954.188
constrained,16,150,0.0,0.05867038294672966,0.0,,2962.385
constrained,16,155,0.0,0.05385993421077728,0.0,,2964.101
constrained,16,160,0.0,0.05224226787686348,0.0,,2970.103
constrained,16,165,0.0,0.07013145834207535,0.0,,2971.838
constrained,16,170,0.0,0.06688527390360832,0.0,,2977.686
constrained,16,175,0.0,0.07856236584484577,0.0,,2979.396
constrained,16,180,0.0,0.07607633620500565,0.0,,2985.298
constrained,16,185,0.0,0.06982897594571114,0.0,,2987.007
constrained,16,190,0.0,0.0902656689286232,0.0,,2992.925
constrained,16,195,0.0,0.07814868167042732,0.0,,2994.633
constrained,16,200,0.0,0.0697186291217804,0.0,,3002.723
constrained,16,205,0.0,0.0627158135175705,0.0,,3004.431
constrained,16,210,0.0,0.06307276897132397,0.0,,3010.359
constrained,16,215,0.0,0.060721661895513535,0.0,,3012.065
constrained,16,220,0.0,0.04759998247027397,0.0,,3017.994
constrained,16,225,0.0,0.05111100897192955,0.0,,3019.699
constrained,16,230,0.0,0.05226248502731323,0.0,,3025.539
constrained,16,235,0.0,0.06849786639213562,0.0,,3027.282
constrained,16,240,0.0,0.05522659793496132,0.0,,3033.152
constrained,16,245,0.0,0.056802164763212204,0.0,,3034.881
constrained,17,0,0.0,0.07106931507587433,0.0,,3200.725
constrained,17,5,0.0,0.0663863942027092,0.0,,3202.457
constrained,17,10,0.0,0.05442271754145622,0.0,,3208.469
constrained,17,15,0.0,0.055431392043828964,0.0,,3210.214
constrained,17,20,0.0,0.06101427599787712,0.0,,3216.314
constrained,17,25,0.0,0.039938218891620636,0.0,,3218.028
constrained,17,30,0.0,0.05275531858205795,0.0,,3224.22
constrained,17,35,0.0,0.05247385427355766,0.0,,3225.939
constrained,17,40,0.0,0.0462191104888916,0.0,,3232.201
constrained,17,45,0.0,0.03552917763590813,0.0,,3233.919
constrained,17,50,0.0,0.04163118824362755,0.0,,3242.377
constrained,17,55,0.0,0.04501369595527649,0.0,,3244.09
constrained,17,60,0.0,0.04706517979502678,0.0,,3250.241
constrained,17,65,0.0,0.03307857736945152,0.0,,3251.957
constrained,17,70,0.0,0.03262871131300926,0.0,,3258.137
constrained,17,75,0.0,0.030291542410850525,0.0,,3259.852
constrained,17,80,0.0,0.055548783391714096,0.0,,3265.985
constrained,17,85,0.0,0.04312117397785187,0.0,,3267.709
constrained,17,90,0.0,0.04700905829668045,0.0,,3273.705
constrained,17,95,0.0,0.056204915046691895,0.0,,3275.398
constrained,17,100,0.0,0.049817703664302826,0.0,,3283.433
constrained,17,105,0.0,0.044475656002759933,0.0,,3285.106
constrained,17,110,0.0,0.04876140505075455,0.0,,3291.062
constrained,17,115,0.0,0.05910702049732208,0.0,,3292.746
constrained,17,120,0.0,0.033616144210100174,0.0,,3298.774
constrained,17,125,0.0,0.047109875828027725,0.0,,3300.454
constrained,17,130,0.0,0.039767298847436905,0.0,,3306.45
constrained,17,135,0.0,0.03876581788063049,0.0,,3308.131
constrained,17,140,0.0,0.042874496430158615,0.0,,3314.155
constrained,17,145,0.0,0.03715773671865463,0.0,,3315.835
constrained,18,0,0.0,0.12027930840849876,0.0,,3484.188
constrained,18,5,0.0,0.11449980735778809,0.0,,3485.87
constrained,18,10,0.0,0.10987034067511559,0.0,,3492.149
constrained,18,15,0.0,0.09424533322453499,0.0,,3493.828
constrained,18,20,0.0,0.09479532390832901,0.0,,3500.12
constrained,18,25,0.0,0.09117785468697548,0.0,,3501.801
constrained,18,30,0.0,0.08914633467793465,0.0,,3508.115
constrained,18,35,0.0,0.07792089506983757,0.0,,3509.817
constrained,18,40,0.0,0.06170129030942917,0.0,,3516.061
constrained,18,45,0.0,0.05636129155755043,0.0,,3517.756
constrained,18,50,0.0,0.048667363822460175,0.0,,3526.453
constrained,18,55,0.0,0.051312923431396484,0.0,,3528.139
constrained,18,60,0.0,0.05931556597352028,0.0,,3534.507
constrained,18,65,0.0,0.06650809198617935,0.0,,3536.197
constrained,18,70,0.0,0.060272350907325745,0.0,,3542.598
constrained,18,75,0.0,0.062481433153152466,0.0,,3544.275
constrained,18,80,0.0,0.07238592952489853,0.0,,3550.639
constrained,18,85,0.0,0.06404625996947289,0.0,,3552.318
constrained,18,90,0.0,0.07662011310458183,0.0,,3558.742
constrained,18,95,0.0,0.05825693905353546,0.0,,3560.425
constrained,18,100,0.0,0.059436503797769547,0.0,,3569.134
constrained,18,105,0.0,0.06837490200996399,0.0,,3570.818
constrained,18,110,0.0,0.06809872761368752,0.0,,3577.128
constrained,18,115,0.0,0.0601726733148098,0.0,,3578.812
constrained,18,120,0.0,0.06447599455714226,0.0,,3585.084
constrained,18,125,0.0,0.05053263157606125,0.0,,3586.767
constrained,18,130,0.0,0.056354645639657974,0.0,,3593.065
constrained,18,135,0.0,0.054405152797698975,0.0,,3594.75
constrained,18,140,0.0,0.046998679637908936,0.0,,3601.144
constrained,18,145,0.0,0.03865765780210495,0.0,,3602.832
constrained,19,0,0.0,0.14214948751032352,0.0,,3782.208
constrained,19,5,0.0,0.1430026851594448,0.0,,3783.917
constrained,19,10,0.0,0.14101822301745415,0.0,,3790.49
constrained,19,15,0.0,0.13563165441155434,0.0,,3792.181
constrained,19,20,0.0,0.14692754857242107,0.0,,3798.748
constrained,19,25,0.0,0.14575817063450813,0.0,,3800.429
constrained,19,30,0.0,0.1433141492307186,0.0,,3807.018
constrained,19,35,0.0,0.13271905854344368,0.0,,3808.698
constrained,19,40,0.0,0.13348137959837914,0.0,,3815.171
constrained,19,45,0.0,0.14415308833122253,0.0,,3816.855
constrained,19,50,0.0,0.14441252686083317,0.0,,3825.861
constrained,19,55,0.0,0.1401166468858719,0.0,,3827.552
constrained,19,60,0.0,0.13984123058617115,0.0,,3834.07
constrained,19,65,0.0,0.12470496445894241,0.0,,3835.76
constrained,19,70,0.0,0.13370144553482533,0.0,,3842.418
constrained,19,75,0.0,0.1344441920518875,0.0,,3844.097
constrained,19,80,0.0,0.13637684658169746,0.0,,3850.716
constrained,19,85,0.0,0.13150901906192303,0.0,,3852.395
constrained,19,90,0.0,0.13659907318651676,0.0,,3859.023
constrained,19,95,0.0,0.14631697162985802,0.0,,3860.702
constrained,19,100,0.0,0.13630332984030247,0.0,,3869.763
constrained,19,105,0.0,0.13984028063714504,0.0,,3871.444
constrained,19,110,0.0,0.12412801384925842,0.0,,3878.001
constrained,19,115,0.0,0.14646305702626705,0.0,,3879.678
constrained,19,120,0.0,0.13924606144428253,0.0,,3886.199
constrained,19,125,0.0,0.1507406998425722,0.0,,3887.899
constrained,19,130,0.0,0.14440145157277584,0.0,,3894.388
constrained,19,135,0.0,0.1387784108519554,0.0,,3896.093
constrained,19,140,0.0,0.15296078845858574,0.0,,3902.533
constrained,19,145,0.0,0.13583089411258698,0.0,,3904.236
constrained,20,0,0.0,0.04762117937207222,0.0,,4087.091
constrained,20,5,0.0,0.039871253073215485,0.0,,4088.771
constrained,20,10,0.0,0.048241883516311646,0.0,,4095.548
constrained,20,15,0.0,0.051201824098825455,0.0,,4097.242
constrained,20,20,0.0,0.031893134117126465,0.0,,4104.027
constrained,20,25,0.0,0.028032533824443817,0.0,,4105.698
constrained,20,30,0.0,0.058673106133937836,0.0,,4112.534
constrained,20,35,0.0,0.058171890676021576,0.0,,4114.202
constrained,20,40,0.0,0.054491929709911346,0.0,,4121.026
constrained,20,45,0.0,0.05438423529267311,0.0,,4122.696
constrained,20,50,0.0,0.05374635010957718,0.0,,4132.163
constrained,20,55,0.0,0.056520890444517136,0.0,,4133.834
constrained,20,60,0.0,0.06562867760658264,0.0,,4140.68
constrained,20,65,0.0,0.06165888160467148,0.0,,4142.349
constrained,20,70,0.0,0.048483528196811676,0.0,,4149.067
constrained,20,75,0.0,0.056104786694049835,0.0,,4150.739
constrained,20,80,0.0,0.052003707736730576,0.0,,4157.509
constrained,20,85,0.0,0.04996618628501892,0.0,,4159.217
constrained,20,90,0.0,0.050812773406505585,0.0,,4166.071
constrained,20,95,0.0,0.06914061680436134,0.0,,4167.756
constrained,20,100,0.0,0.06133917719125748,0.0,,4177.191
constrained,20,105,0.0,0.04746824502944946,0.0,,4178.864
constrained,20,110,0.0,0.07090606167912483,0.0,,4185.685
constrained,20,115,0.0,0.05772019550204277,0.0,,4187.357
constrained,20,120,0.0,0.0615716427564621,0.0,,4194.206
constrained,20,125,0.0,0.056285563856363297,0.0,,4195.876
constrained,20,130,0.0,0.08090461418032646,0.0,,4202.736
constrained,20,135,0.0,0.08096689730882645,0.0,,4204.404
constrained,20,140,0.0,0.0694059208035469,0.0,,4211.151
constrained,20,145,0.0,0.06770279631018639,0.0,,4212.837
constrained,21,0,0.005698707212019632,0.2428902853280306,0.002768321241456708,,4333.625
constrained,21,5,0.010497393368476323,0.23663393780589104,0.004968079058959999,,4335.296
constrained,21,10,0.012500913271289833,0.21605184487998486,0.00540169074989371,,4342.337
constrained,21,15,0.015509570199390553,0.2236713133752346,0.006938091872766169,,4344.012
constrained,21,20,0.017424002865863653,0.21536351181566715,0.0075049888941572905,,4351.105
constrained,21,25,0.017067081405960565,0.1970032025128603,0.006724539389043843,,4352.778
constrained,21,30,0.016669487522234547,0.19665880873799324,0.006556403116790978,,4359.834
constrained,21,35,0.0167509856789959,0.200678002089262,0.006723108678173475,,4361.517
constrained,21,40,0.016902773128914843,0.20126092061400414,0.0068037353617101054,,4368.586
constrained,21,45,0.01546574039204129,0.18764298781752586,0.005804075471945643,,4370.334
constrained,21,50,0.013417469743436678,0.1821330040693283,0.0048875281427628835,,4380.415
constrained,21,55,0.011945546022818398,0.18733282573521137,0.004475585782809172,,4382.135
constrained,21,60,0.010265336589873678,0.18547048792243004,0.0038078339720236903,,4389.436
constrained,21,65,0.007270016278743436,0.17325010523200035,0.0025190621706613118,,4391.157
constrained,21,70,0.004207805341331717,0.17260541766881943,0.0014525799968193006,,4398.486
constrained,21,75,0.0007404976678371308,0.16864847391843796,0.00024976760324178896,,4400.199
constrained,21,80,0.0,0.18698826059699059,0.0,,4407.433
constrained,21,85,0.0,0.18293597921729088,0.0,,4409.15
constrained,21,90,0.0,0.18330581113696098,0.0,,4416.366
constrained,21,95,0.00013941693733894657,0.20115845277905464,5.6089790812593806e-05,,4418.083
constrained,21,100,0.0,0.1975740995258093,0.0,,4428.152
constrained,21,105,0.0,0.1925099901854992,0.0,,4429.871
constrained,21,110,0.0,0.19897849671542645,0.0,,4437.151
constrained,21,115,0.0,0.19557291269302368,0.0,,4438.887
constrained,21,120,0.0,0.19501204043626785,0.0,,4446.153
constrained,21,125,0.0007066495961105125,0.2058045156300068,0.0002908633556953279,,4447.868
constrained,21,130,0.0,0.19364056549966335,0.0,,4455.168
constrained,21,135,0.0007936638431418001,0.20650798082351685,0.0003277958353996911,,4456.89
constrained,21,140,0.0001521463380924987,0.1945805959403515,5.920945027236119e-05,,4464.194
constrained,21,145,0.0,0.19017699360847473,0.0,,4465.911
constrained,22,0,0.0,0.05267058685421944,0.0,,4669.354
constrained,22,5,0.0,0.0632963553071022,0.0,,4671.088
constrained,22,10,0.0,0.0547650046646595,0.0,,4678.554
constrained,22,15,0.0,0.0713401585817337,0.0,,4680.279
constrained,22,20,0.0,0.060545116662979126,0.0,,4687.715
constrained,22,25,0.0,0.07419731095433235,0.0,,4689.437
constrained,22,30,0.0,0.07060693204402924,0.0,,4696.893
constrained,22,35,0.0,0.07069595530629158,0.0,,4698.608
constrained,22,40,0.0,0.07321498170495033,0.0,,4706.1
constrained,22,45,0.0,0.07776416465640068,0.0,,4707.843
constrained,22,50,0.0,0.08229384198784828,0.0,,4718.191
constrained,22,55,0.0,0.07126737385988235,0.0,,4719.907
constrained,22,60,0.0,0.0578065924346447,0.0,,4727.393
constrained,22,65,0.0,0.06314468383789062,0.0,,4729.114
constrained,22,70,0.0,0.060578156262636185,0.0,,4736.551
constrained,22,75,0.0,0.06798359751701355,0.0,,4738.283
constrained,22,80,0.0,0.06350129842758179,0.0,,4745.758
constrained,22,85,0.0,0.06909920275211334,0.0,,4747.474
constrained,22,90,0.0,0.0675661563873291,0.0,,4754.97
constrained,22,95,0.0,0.05797995626926422,0.0,,4756.682
constrained,22,100,0.0,0.07540465146303177,0.0,,4767.106
constrained,22,105,0.0,0.07944010943174362,0.0,,4768.837
constrained,22,110,0.0,0.06225088983774185,0.0,,4776.328
constrained,22,115,0.0,0.0706489197909832,0.0,,4778.04
constrained,22,120,0.0,0.07499222457408905,0.0,,4785.553
constrained,22,125,0.0,0.07835180684924126,0.0,,4787.268
constrained,22,130,0.0,0.07285496219992638,0.0,,4794.762
constrained,22,135,0.0,0.07134801149368286,0.0,,4796.484
constrained,22,140,0.0,0.06912223994731903,0.0,,4803.922
constrained,22,145,0.0,0.07318255677819252,0.0,,4805.632
constrained,23,0,0.0,0.13966069370508194,0.0,,5012.993
constrained,23,5,0.0,0.13412568345665932,0.0,,5014.705
constrained,23,10,0.0,0.13419571332633495,0.0,,5022.322
constrained,23,15,0.0,0.13185576163232327,0.0,,5024.032
constrained,23,20,0.0,0.12686020322144032,0.0,,5031.548
constrained,23,25,0.0,0.12322620861232281,0.0,,5033.26
constrained,23,30,0.0,0.10712136887013912,0.0,,5040.794
constrained,23,35,0.0,0.10922154225409031,0.0,,5042.507
constrained,23,40,0.0,0.11385482363402843,0.0,,5050.109
constrained,23,45,0.0,0.10319911874830723,0.0,,5051.826
constrained,23,50,0.0,0.10352873988449574,0.0,,5062.38
constrained,23,55,0.0,0.11740356311202049,0.0,,5064.104
constrained,23,60,0.0,0.10312783531844616,0.0,,5071.779
constrained,23,65,0.0,0.08811142109334469,0.0,,5073.498
constrained,23,70,0.0,0.10663416981697083,0.0,,5081.165
constrained,23,75,0.0,0.09826449491083622,0.0,,5082.89
constrained,23,80,0.0,0.11379593051970005,0.0,,5090.567
constrained,23,85,0.0,0.1033077072352171,0.0,,5092.291
constrained,23,90,0.0,0.0907533299177885,0.0,,5100.1
constrained,23,95,0.0,0.1041511557996273,0.0,,5101.836
constrained,23,100,0.0,0.09244973957538605,0.0,,5112.858
constrained,23,105,0.0,0.095725754275918,0.0,,5114.587
constrained,23,110,0.0,0.09918664023280144,0.0,,5122.307
constrained,23,115,0.0,0.08668049983680248,0.0,,5124.03
constrained,23,120,0.0,0.08462142385542393,0.0,,5131.774
constrained,23,125,0.0,0.09823738783597946,0.0,,5133.501
constrained,23,130,0.0,0.08701584674417973,0.0,,5141.27
constrained,23,135,0.0,0.09829922206699848,0.0,,5143.012
constrained,23,140,0.0,0.09332680888473988,0.0,,5150.719
constrained,23,145,0.0,0.09834378212690353,0.0,,5152.465
constrained,24,0,0.0,0.0,0.0,,5285.238
constrained,24,5,0.0,0.0,0.0,,5286.913
constrained,24,10,0.0,0.003232467919588089,0.0,,5294.673
constrained,24,15,0.0,0.019298624247312546,0.0,,5296.345
constrained,24,20,0.0,0.01688026264309883,0.0,,5304.108
constrained,24,25,0.0,0.027288444340229034,0.0,,5305.783
constrained,24,30,0.0,0.03618145361542702,0.0,,5313.58
constrained,24,35,0.0,0.03350375220179558,0.0,,5315.28
constrained,24,40,0.0,0.04071884974837303,0.0,,5323.098
constrained,24,45,0.0,0.04990481585264206,0.0,,5324.789
constrained,24,50,0.0,0.05123291164636612,0.0,,5335.68
constrained,24,55,0.0,0.06408661603927612,0.0,,5337.382
constrained,24,60,0.0,0.06528246030211449,0.0,,5345.18
constrained,24,65,0.0,0.06953103095293045,0.0,,5346.885
constrained,24,70,0.0,0.056281328201293945,0.0,,5354.722
constrained,24,75,0.0,0.06028397008776665,0.0,,5356.419
constrained,24,80,0.0,0.058852195739746094,0.0,,5364.322
constrained,24,85,0.0,0.06825828924775124,0.0,,5366.025
constrained,24,90,0.0,0.06452777981758118,0.0,,5373.972
constrained,24,95,0.0,0.06577642634510994,0.0,,5375.696
constrained,24,100,0.0,0.05702180042862892,0.0,,5386.785
constrained,24,105,0.0,0.059146784245967865,0.0,,5388.496
constrained,24,110,0.0,0.06159289926290512,0.0,,5396.445
constrained,24,115,0.0,0.06682434305548668,0.0,,5398.159
constrained,24,120,0.0,0.06695074588060379,0.0,,5406.117
constrained,24,125,0.0,0.060278307646512985,0.0,,5407.836
constrained,24,130,0.0,0.06311500445008278,0.0,,5415.767
constrained,24,135,0.0,0.06889522448182106,0.0,,5417.507
constrained,24,140,0.0,0.06591152027249336,0.0,,5425.429
constrained,24,145,0.0,0.06730112060904503,0.0,,5427.148
constrained,25,0,0.0,0.0,0.0,,5567.967
constrained,25,5,0.0,0.0,0.0,,5569.691
constrained,25,10,0.0,0.0,0.0,,5577.881
constrained,25,15,0.0,0.0,0.0,,5579.622
constrained,25,20,0.0,0.00030700862407684326,0.0,,5587.784
constrained,25,25,0.0,0.0,0.0,,5589.519
constrained,25,30,0.0,0.0,0.0,,5597.686
constrained,25,35,0.0,0.01392805203795433,0.0,,5599.424
constrained,25,40,0.0,0.0165647454559803,0.0,,5607.592
constrained,25,45,0.0,0.018006697297096252,0.0,,5609.315
constrained,25,50,0.0,0.016593966633081436,0.0,,5620.747
constrained,25,55,0.0,0.03540106862783432,0.0,,5622.477
constrained,25,60,0.0,0.04345334321260452,0.0,,5630.715
constrained,25,65,0.0,0.027529790997505188,0.0,,5632.457
constrained,25,70,0.0,0.032376836985349655,0.0,,5640.724
constrained,25,75,0.0,0.02435442805290222,0.0,,5642.473
constrained,25,80,0.0,0.026718657463788986,0.0,,5650.727
constrained,25,85,0.0,0.03071579337120056,0.0,,5652.472
constrained,25,90,0.0,0.0217180997133255,0.0,,5660.69
constrained,25,95,0.0,0.02025427669286728,0.0,,5662.405
constrained,25,100,0.0,0.012154623866081238,0.0,,5673.856
constrained,25,105,0.0,0.01935948058962822,0.0,,5675.563
constrained,25,110,0.0,0.022298745810985565,0.0,,5683.756
constrained,25,115,0.0,0.020716596394777298,0.0,,5685.467
constrained,25,120,0.0,0.018550101667642593,0.0,,5693.676
constrained,25,125,0.0,0.02715395763516426,0.0,,5695.384
constrained,25,130,0.0,0.024191617965698242,0.0,,5703.61
constrained,25,135,0.0,0.02206357568502426,0.0,,5705.334
constrained,25,140,0.0,0.009789243340492249,0.0,,5713.503
constrained,25,145,0.0,0.023170199245214462,0.0,,5715.236
constrained,26,0,0.0,0.0,0.0,,5858.499
constrained,26,5,0.0,0.0,0.0,,5860.194
constrained,26,10,0.0,0.0,0.0,,5868.488
constrained,26,15,0.0,0.0,0.0,,5870.192
constrained,26,20,0.0,0.0,0.0,,5878.488
constrained,26,25,0.0,0.0,0.0,,5880.211
constrained,26,30,0.0,0.0,0.0,,5888.524
constrained,26,35,0.0,0.0,0.0,,5890.24
constrained,26,40,0.0,0.0,0.0,,5898.553
constrained,26,45,0.0,0.0,0.0,,5900.263
constrained,26,50,0.0,0.0,0.0,,5911.963
constrained,26,55,0.0,0.0,0.0,,5913.675
constrained,26,60,0.0,0.0,0.0,,5921.999
constrained,26,65,0.0,0.0,0.0,,5923.706
constrained,26,70,0.0,0.0,0.0,,5932.066
constrained,26,75,0.0,0.0,0.0,,5933.77
constrained,26,80,0.0,0.0,0.0,,5942.145
constrained,26,85,0.0,0.0,0.0,,5943.838
constrained,26,90,0.0,0.0,0.0,,5952.172
constrained,26,95,0.0,0.0,0.0,,5953.889
constrained,26,100,0.0,0.0,0.0,,5965.644
constrained,26,105,0.0,0.0,0.0,,5967.328
constrained,26,110,0.0,0.0,0.0,,5975.826
constrained,26,115,0.0,0.0,0.0,,5977.547
constrained,26,120,0.0,0.0,0.0,,5986.026
constrained,26,125,0.0,0.0,0.0,,5987.748
constrained,26,130,0.0,0.0,0.0,,5996.22
constrained,26,135,0.0,0.0,0.0,,5997.945
constrained,26,140,0.0,0.0,0.0,,6006.442
constrained,26,145,0.0,0.0,0.0,,6008.157
constrained,27,0,0.0,0.11082173883914948,0.0,,6158.899
constrained,27,5,0.0,0.09657394513487816,0.0,,6160.613
constrained,27,10,0.0,0.08421579375863075,0.0,,6169.366
constrained,27,15,0.0,0.1026017963886261,0.0,,6171.082
constrained,27,20,0.0,0.09606978297233582,0.0,,6179.829
constrained,27,25,0.0,0.09044816717505455,0.0,,6181.547
constrained,27,30,0.0,0.07592447847127914,0.0,,6190.287
constrained,27,35,0.0,0.07846514880657196,0.0,,6192.037
constrained,27,40,0.0,0.09407680481672287,0.0,,6200.804
constrained,27,45,0.0,0.08957595750689507,0.0,,6202.557
constrained,27,50,0.0,0.08298259973526001,0.0,,6214.87
constrained,27,55,0.0,0.09988950937986374,0.0,,6216.59
constrained,27,60,0.0,0.08659704029560089,0.0,,6225.346
constrained,27,65,0.0,0.07766729220747948,0.0,,6227.066
constrained,27,70,0.0,0.08651559054851532,0.0,,6235.808
constrained,27,75,0.0,0.09030932188034058,0.0,,6237.533
constrained,27,80,0.0,0.08938315138220787,0.0,,6246.353
constrained,27,85,0.0,0.09624810144305229,0.0,,6248.075
constrained,27,90,0.0,0.0893651433289051,0.0,,6256.83
constrained,27,95,0.0,0.08553614839911461,0.0,,6258.574
constrained,27,100,0.0,0.09521924704313278,0.0,,6271.011
constrained,27,105,0.0,0.08472809940576553,0.0,,6272.741
constrained,27,110,0.0,0.08474849909543991,0.0,,6281.547
constrained,27,115,0.0,0.07997829839587212,0.0,,6283.282
constrained,27,120,0.0,0.0905766487121582,0.0,,6292.085
constrained,27,125,0.0,0.06443041935563087,0.0,,6293.818
constrained,27,130,0.0,0.06637267023324966,0.0,,6302.615
constrained,27,135,0.0,0.060807399451732635,0.0,,6304.355
constrained,27,140,0.0,0.06580230593681335,0.0,,6313.088
constrained,27,145,0.0,0.07165354490280151,0.0,,6314.816
constrained,28,0,0.0,0.0,0.0,,6557.947
constrained,28,5,0.0,0.0,0.0,,6559.675
constrained,28,10,0.0,0.0,0.0,,6568.601
constrained,28,15,0.0,0.0,0.0,,6570.324
constrained,28,20,0.0,0.0,0.0,,6579.28
constrained,28,25,0.0,0.0,0.0,,6580.985
constrained,28,30,0.0,0.0,0.0,,6589.916
constrained,28,35,0.0,0.0,0.0,,6591.633
constrained,28,40,0.0,0.0,0.0,,6600.623
constrained,28,45,0.0,0.0,0.0,,6602.364
constrained,28,50,0.0,0.0,0.0,,6615.018
constrained,28,55,0.0,0.0,0.0,,6616.729
constrained,28,60,0.0,0.0,0.0,,6625.628
constrained,28,65,0.0,0.0,0.0,,6627.339
constrained,28,70,0.0,0.0,0.0,,6636.28
constrained,28,75,0.0,0.0,0.0,,6637.984
constrained,28,80,0.0,0.0,0.0,,6646.851
constrained,28,85,0.0,0.0,0.0,,6648.562
constrained,28,90,0.0,0.0,0.0,,6657.444
constrained,28,95,0.0,0.0,0.0,,6659.162
constrained,28,100,0.0,0.0,0.0,,6671.695
constrained,28,105,0.0,0.0,0.0,,6673.416
constrained,28,110,0.0,0.0,0.0,,6682.226
constrained,28,115,0.0,0.0,0.0,,6683.945
constrained,28,120,0.0,0.0,0.0,,6692.822
constrained,28,125,0.0,0.0,0.0,,6694.544
constrained,28,130,0.0,0.0,0.0,,6703.256
constrained,28,135,0.0,0.0,0.0,,6704.988
constrained,28,140,0.0,0.0,0.0,,6713.886
constrained,28,145,0.0,0.0,0.0,,6715.613
constrained,29,0,0.0,0.09086907096207142,0.0,,6964.132
constrained,29,5,0.0,0.129409272223711,0.0,,6965.803
constrained,29,10,0.0,0.13657065108418465,0.0,,6974.742
constrained,29,15,0.0,0.1439804956316948,0.0,,6976.406
constrained,29,20,0.0,0.1439631786197424,0.0,,6985.308
constrained,29,25,0.0,0.14378550089895725,0.0,,6986.981
constrained,29,30,0.0,0.15339920297265053,0.0,,6995.862
constrained,29,35,0.0,0.14839214645326138,0.0,,6997.554
constrained,29,40,0.0,0.15549966506659985,0.0,,7006.479
constrained,29,45,0.0,0.16496924124658108,0.0,,7008.169
constrained,29,50,0.0,0.16417407058179379,0.0,,7020.914
constrained,29,55,0.0,0.15529056638479233,0.0,,7022.612
constrained,29,60,0.0,0.15701977349817753,0.0,,7031.55
constrained,29,65,0.0,0.17085994593799114,0.0,,7033.257
constrained,29,70,0.0,0.16769259050488472,0.0,,7042.25
constrained,29,75,0.0,0.15696776658296585,0.0,,7043.921
constrained,29,80,0.0,0.17308678664267063,0.0,,7052.87
constrained,29,85,0.0,0.16584856994450092,0.0,,7054.541
constrained,29,90,0.0,0.16620562598109245,0.0,,7063.223
constrained,29,95,0.0,0.1828958299010992,0.0,,7064.906
constrained,29,100,0.0,0.16540246829390526,0.0,,7077.377
constrained,29,105,0.0,0.16400283575057983,0.0,,7079.077
constrained,29,110,0.0,0.1670696046203375,0.0,,7087.991
constrained,29,115,0.0,0.18103877268731594,0.0,,7089.66
constrained,29,120,0.0,0.1842021867632866,0.0,,7098.663
constrained,29,125,0.0,0.18171749264001846,0.0,,7100.332
constrained,29,130,0.0,0.17664141580462456,0.0,,7109.238
constrained,29,135,0.0,0.17824144102633,0.0,,7110.927
constrained,29,140,0.0,0.17230944894254208,0.0,,7119.689
constrained,29,145,0.0,0.15882247686386108,0.0,,7121.384
constrained,30,0,0.0,0.013688009232282639,0.0,,7278.319
constrained,30,5,0.0,0.024383697658777237,0.0,,7280.026
constrained,30,10,0.0,0.04749274253845215,0.0,,7289.127
constrained,30,15,0.0,0.05092013627290726,0.0,,7290.832
constrained,30,20,0.0,0.07412102818489075,0.0,,7299.834
constrained,30,25,0.0,0.08008838072419167,0.0,,7301.535
constrained,30,30,0.0,0.08523955941200256,0.0,,7310.568
constrained,30,35,0.0,0.08624406158924103,0.0,,7312.272
constrained,30,40,0.0,0.08047638460993767,0.0,,7321.355
constrained,30,45,0.0,0.08786579966545105,0.0,,7323.054
constrained,30,50,0.0,0.09700601734220982,0.0,,7336.008
constrained,30,55,0.0,0.10140100494027138,0.0,,7337.687
constrained,30,60,0.0,0.0797574520111084,0.0,,7346.876
constrained,30,65,0.0,0.0921064093708992,0.0,,7348.553
constrained,30,70,0.0,0.09323376044631004,0.0,,7357.661
constrained,30,75,0.0,0.09212459251284599,0.0,,7359.345
constrained,30,80,0.0,0.094816654920578,0.0,,7368.534
constrained,30,85,0.0,0.09496526792645454,0.0,,7370.213
constrained,30,90,0.0,0.09930993616580963,0.0,,7379.423
constrained,30,95,0.0,0.09203720837831497,0.0,,7381.111
constrained,30,100,0.0,0.08267610520124435,0.0,,7393.93
constrained,30,105,0.0,0.08047538623213768,0.0,,7395.629
constrained,30,110,0.0,0.08983290940523148,0.0,,7404.799
constrained,30,115,0.0,0.09232331439852715,0.0,,7406.495
