method,task,task_name,phase,iter,frames_total,raw,normalized
finetune,6,"biggrid50-goal(3,31)",finetune,90,1832960,0.9724488258361816,0.9100993875628721
finetune,6,"biggrid50-goal(3,31)",finetune,100,1843200,0.971428394317627,0.9067696776230072
finetune,6,"biggrid50-goal(3,31)",finetune,110,1853440,0.9775508642196655,0.9267475482773905
finetune,6,"biggrid50-goal(3,31)",finetune,120,1863680,0.9999998807907104,0.999999611015194
finetune,6,"biggrid50-goal(3,31)",finetune,130,1873920,0.9775508642196655,0.9267475482773905
finetune,6,"biggrid50-goal(3,31)",finetune,140,1884160,0.9704079627990723,0.9034399676831423
finetune,6,"biggrid50-goal(3,31)",finetune,150,1894400,0.9918365478515625,0.9733623204810808
finetune,7,"biggrid50-goal(33,10)",finetune,10,1904640,0.8642856478691101,0.16352169603580874
finetune,7,"biggrid50-goal(33,10)",finetune,20,1914880,0.8979590535163879,0.3710684499514698
finetune,7,"biggrid50-goal(33,10)",finetune,30,1925120,0.9142855405807495,0.47169710119477537
finetune,7,"biggrid50-goal(33,10)",finetune,40,1935360,0.901020348072052,0.38993680423862004
finetune,7,"biggrid50-goal(33,10)",finetune,50,1945600,0.9132652282714844,0.465408384514724
finetune,7,"biggrid50-goal(33,10)",finetune,60,1955840,0.9459182620048523,0.6666660543758344
finetune,7,"biggrid50-goal(33,10)",finetune,70,1966080,0.9408161044120789,0.635218797230584
finetune,7,"biggrid50-goal(33,10)",finetune,80,1976320,0.9040815234184265,0.4088044237767715
finetune,7,"biggrid50-goal(33,10)",finetune,90,1986560,0.9724488258361816,0.8301877504116432
finetune,7,"biggrid50-goal(33,10)",finetune,100,1996800,0.9683672785758972,0.805031046818941
finetune,7,"biggrid50-goal(33,10)",finetune,110,2007040,0.938775360584259,0.6226406291214827
finetune,7,"biggrid50-goal(33,10)",finetune,120,2017280,0.9714285135269165,0.8238990337315918
finetune,7,"biggrid50-goal(33,10)",finetune,130,2027520,0.9622448086738586,0.7672950729936393
finetune,7,"biggrid50-goal(33,10)",finetune,140,2037760,0.9683672189712524,0.8050306794444416
finetune,7,"biggrid50-goal(33,10)",finetune,150,2048000,0.9673467874526978,0.7987412280153915
finetune,8,"biggrid50-goal(27,45)",finetune,10,2058240,0.7734693884849548,0.3657141970225616
finetune,8,"biggrid50-goal(27,45)",finetune,20,2068480,0.7775510549545288,0.3771428647722528
finetune,8,"biggrid50-goal(27,45)",finetune,30,2078720,0.7795917987823486,0.38285694830755446
finetune,8,"biggrid50-goal(27,45)",finetune,40,2088960,0.7857142686843872,0.3999998664855766
finetune,8,"biggrid50-goal(27,45)",finetune,50,2099200,0.8010204434394836,0.4428571619306319
finetune,8,"biggrid50-goal(27,45)",finetune,60,2109440,0.7775510549545288,0.3771428647722528
finetune,8,"biggrid50-goal(27,45)",finetune,70,2119680,0.7846938371658325,0.3971426578248965
finetune,8,"biggrid50-goal(27,45)",finetune,80,2129920,0.7826530337333679,0.39142840739656554
finetune,8,"biggrid50-goal(27,45)",finetune,90,2140160,0.7826530337333679,0.39142840739656554
finetune,8,"biggrid50-goal(27,45)",finetune,100,2150400,0.7846938371658325,0.3971426578248965
finetune,8,"biggrid50-goal(27,45)",finetune,110,2160640,0.7938774824142456,0.42285686819890045
finetune,8,"biggrid50-goal(27,45)",finetune,120,2170880,0.7836734056472778,0.3942854491642164
finetune,8,"biggrid50-goal(27,45)",finetune,130,2181120,0.7979591488838196,0.4342855359485916
finetune,8,"biggrid50-goal(27,45)",finetune,140,2191360,0.7806122303009033,0.3857141569682346
finetune,8,"biggrid50-goal(27,45)",finetune,150,2201600,0.7877550721168518,0.4057141169139076
finetune,8,"biggrid50-goal(27,45)",finetune,160,2211840,0.791836678981781,0.4171426177705695
finetune,8,"biggrid50-goal(27,45)",finetune,170,2222080,0.7867346405982971,0.40285690825322745
finetune,8,"biggrid50-goal(27,45)",finetune,180,2232320,0.8081632852554321,0.4628571218763049
finetune,8,"biggrid50-goal(27,45)",finetune,190,2242560,0.8081632852554321,0.4628571218763049
finetune,8,"biggrid50-goal(27,45)",finetune,200,2252800,0.8081632852554321,0.4628571218763049
finetune,8,"biggrid50-goal(27,45)",finetune,210,2263040,0.8081632852554321,0.4628571218763049
finetune,8,"biggrid50-goal(27,45)",finetune,220,2273280,0.8081632852554321,0.4628571218763049
finetune,8,"biggrid50-goal(27,45)",finetune,230,2283520,0.8204081654548645,0.4971427913393199
finetune,8,"biggrid50-goal(27,45)",finetune,240,2293760,0.7989795804023743,0.4371427446092717
finetune,8,"biggrid50-goal(27,45)",finetune,250,2304000,0.8030611872673035,0.44857124546593363
finetune,8,"biggrid50-goal(27,45)",finetune,260,2314240,0.7887755036354065,0.40857132557458764
finetune,8,"biggrid50-goal(27,45)",finetune,270,2324480,0.8132652044296265,0.4771424976075884
finetune,8,"biggrid50-goal(27,45)",finetune,280,2334720,0.8142856359481812,0.47999970626826854
finetune,8,"biggrid50-goal(27,45)",finetune,290,2344960,0.8163264989852905,0.48571412358962873
finetune,8,"biggrid50-goal(27,45)",finetune,300,2355200,0.8214285969734192,0.5
finetune,8,"biggrid50-goal(27,45)",finetune,310,2365440,0.8295918703079224,0.5228571686063531
finetune,8,"biggrid50-goal(27,45)",finetune,320,2375680,0.8479591608047485,0.5742855893543609
finetune,8,"biggrid50-goal(27,45)",finetune,330,2385920,0.8489795923233032,0.5771427980150411
finetune,8,"biggrid50-goal(27,45)",finetune,340,2396160,0.8438774943351746,0.5628569216046698
finetune,8,"biggrid50-goal(27,45)",finetune,350,2406400,0.8244897723197937,0.5085712921959818
finetune,8,"biggrid50-goal(27,45)",finetune,360,2416640,0.8183673024177551,0.4914283740179597
finetune,8,"biggrid50-goal(27,45)",finetune,370,2426880,0.8306121826171875,0.5257140434809747
finetune,8,"biggrid50-goal(27,45)",finetune,380,2437120,0.8428570628166199,0.5599997129439896
finetune,8,"biggrid50-goal(27,45)",finetune,390,2447360,0.8346937894821167,0.5371425443376366
finetune,8,"biggrid50-goal(27,45)",finetune,400,2457600,0.8285714387893677,0.5199999599456729
finetune,8,"biggrid50-goal(27,45)",finetune,410,2467840,0.8285714387893677,0.5199999599456729
finetune,8,"biggrid50-goal(27,45)",finetune,420,2478080,0.8255101442337036,0.5114283339636326
finetune,8,"biggrid50-goal(27,45)",finetune,430,2488320,0.8459182977676392,0.5685711720330008
finetune,8,"biggrid50-goal(27,45)",finetune,440,2498560,0.8785713911056519,0.6599998464584131
finetune,8,"biggrid50-goal(27,45)",finetune,450,2508800,0.8571428060531616,0.5999997997283649
finetune,8,"biggrid50-goal(27,45)",finetune,460,2519040,0.8571428060531616,0.5999997997283649
finetune,8,"biggrid50-goal(27,45)",finetune,470,2529280,0.8571428060531616,0.5999997997283649
finetune,8,"biggrid50-goal(27,45)",finetune,480,2539520,0.8561223745346069,0.5971425910676849
finetune,8,"biggrid50-goal(27,45)",finetune,490,2549760,0.8561223745346069,0.5971425910676849
finetune,8,"biggrid50-goal(27,45)",finetune,500,2560000,0.8224490284919739,0.5028572086606801
finetune,9,"biggrid50-goal(21,45)",finetune,10,2570240,0.8806121945381165,0.5894735677090539
finetune,9,"biggrid50-goal(21,45)",finetune,20,2580480,0.8693877458572388,0.5508772231865415
finetune,9,"biggrid50-goal(21,45)",finetune,30,2590720,0.8051019906997681,0.3298244815784258
finetune,9,"biggrid50-goal(21,45)",finetune,40,2600960,0.8071428537368774,0.3368421850882409
finetune,9,"biggrid50-goal(21,45)",finetune,50,2611200,0.7826529741287231,0.252631382620813
finetune,9,"biggrid50-goal(21,45)",finetune,60,2621440,0.7989794611930847,0.3087715760052748
finetune,9,"biggrid50-goal(21,45)",finetune,70,2631680,0.7540816068649292,0.15438599295893146
finetune,9,"biggrid50-goal(21,45)",finetune,80,2641920,0.760204017162323,0.17543848861949435
finetune,9,"biggrid50-goal(21,45)",finetune,90,2652160,0.7591837048530579,0.171930046777175
finetune,9,"biggrid50-goal(21,45)",finetune,100,2662400,0.7561224102973938,0.16140349151245242
finetune,9,"biggrid50-goal(21,45)",finetune,110,2672640,0.7632652521133423,0.18596483892792282
finetune,9,"biggrid50-goal(21,45)",finetune,120,2682880,0.7785714268684387,0.2385965904700652
finetune,9,"biggrid50-goal(21,45)",finetune,130,2693120,0.7683672904968262,0.20350868778987224
finetune,9,"biggrid50-goal(21,45)",finetune,140,2703360,0.8071427345275879,0.33684177517565267
finetune,9,"biggrid50-goal(21,45)",finetune,150,2713600,0.7938774824142456,0.2912279320996194
finetune,9,"biggrid50-goal(21,45)",finetune,160,2723840,0.8040815591812134,0.3263156298235183
finetune,9,"biggrid50-goal(21,45)",finetune,170,2734080,0.810204029083252,0.34736833044037524
finetune,9,"biggrid50-goal(21,45)",finetune,180,2744320,0.7724489569664001,0.21754388985320824
finetune,9,"biggrid50-goal(21,45)",finetune,190,2754560,0.8755100965499878,0.5719295138908104
finetune,9,"biggrid50-goal(21,45)",finetune,200,2764800,0.9551018476486206,0.8456133921721862
finetune,9,"biggrid50-goal(21,45)",finetune,210,2775040,0.9530609846115112,0.8385956886623712
finetune,9,"biggrid50-goal(21,45)",finetune,220,2785280,0.9142855405807495,0.7052626012765908
finetune,9,"biggrid50-goal(21,45)",finetune,230,2795520,0.9051019549369812,0.6736839602638935
finetune,9,"biggrid50-goal(21,45)",finetune,240,2805760,0.8561223149299622,0.505262765241626
finetune,9,"biggrid50-goal(21,45)",finetune,250,2816000,0.8142856359481812,0.36140332754741716
