method,task_idx,iter,mu,shortfall_current,coeff_current,grad_share_past,t_wall
constrained,16,95,0.0,0.007529009133577347,0.0,,2852.133
constrained,16,100,0.0,0.005463752895593643,0.0,,2860.309
constrained,16,105,0.0,0.0,0.0,,2862.041
constrained,16,110,0.0,0.0,0.0,,2868.061
constrained,16,115,0.0,0.006591051816940308,0.0,,2869.793
constrained,16,120,0.0,0.0,0.0,,2875.838
constrained,16,125,0.0,0.0,0.0,,2877.559
constrained,16,130,0.0,0.0,0.0,,2883.582
constrained,16,135,0.0,0.0,0.0,,2885.308
constrained,16,140,0.0,0.0,0.0,,2891.319
constrained,16,145,0.0,0.0,0.0,,2893.04
constrained,17,0,0.0,0.03612719848752022,0.0,,3063.167
constrained,17,5,0.0,0.04002995416522026,0.0,,3064.927
constrained,17,10,0.0,0.04962126910686493,0.0,,3071.189
constrained,17,15,0.0,0.042663224041461945,0.0,,3072.922
constrained,17,20,0.0,0.04547429457306862,0.0,,3079.184
constrained,17,25,0.0,0.02652338147163391,0.0,,3080.915
constrained,17,30,0.0,0.028684955090284348,0.0,,3087.195
constrained,17,35,0.0,0.03618551790714264,0.0,,3088.948
constrained,17,40,0.0,0.040950313210487366,0.0,,3095.211
constrained,17,45,0.0,0.02477458119392395,0.0,,3096.952
constrained,17,50,0.0,0.042152080684900284,0.0,,3105.494
constrained,17,55,0.0,0.008186236023902893,0.0,,3107.251
constrained,17,60,0.0,0.018966741859912872,0.0,,3113.571
constrained,17,65,0.0,0.01714494079351425,0.0,,3115.326
constrained,17,70,0.0,0.011246174573898315,0.0,,3121.592
constrained,17,75,0.0,0.01652233675122261,0.0,,3123.327
constrained,17,80,0.0,0.015881873667240143,0.0,,3129.611
constrained,17,85,0.0,0.014554794877767563,0.0,,3131.348
constrained,17,90,0.0,0.027128372341394424,0.0,,3137.62
constrained,17,95,0.0,0.0023594163358211517,0.0,,3139.365
constrained,17,100,0.0,0.009096603840589523,0.0,,3147.938
constrained,17,105,0.0,0.013877779245376587,0.0,,3149.679
constrained,17,110,0.0,0.0,0.0,,3155.936
constrained,17,115,0.0,0.010199122130870819,0.0,,3157.683
constrained,17,120,0.0,0.003971043974161148,0.0,,3163.849
constrained,17,125,0.0,0.0,0.0,,3165.58
constrained,17,130,0.0,0.0,0.0,,3171.736
constrained,17,135,0.0,0.0,0.0,,3173.471
constrained,17,140,0.0,0.0,0.0,,3179.635
constrained,17,145,0.0,0.018830634653568268,0.0,,3181.398
constrained,18,0,0.0,0.1646628901362419,0.0,,3291.165
constrained,18,5,0.0,0.16476517915725708,0.0,,3292.921
constrained,18,10,0.0,0.16045447811484337,0.0,,3299.288
constrained,18,15,0.0,0.13946185633540154,0.0,,3301.033
constrained,18,20,0.0,0.13320015743374825,0.0,,3307.561
constrained,18,25,0.0,0.12298852577805519,0.0,,3309.298
constrained,18,30,0.0,0.1221000924706459,0.0,,3315.866
constrained,18,35,0.0,0.11280515417456627,0.0,,3317.604
constrained,18,40,0.0,0.10599750652909279,0.0,,3324.095
constrained,18,45,0.0,0.10001803934574127,0.0,,3325.843
constrained,18,50,0.0,0.08071257546544075,0.0,,3334.783
constrained,18,55,0.0,0.07269180938601494,0.0,,3336.542
constrained,18,60,0.0,0.0706808753311634,0.0,,3343.061
constrained,18,65,0.0,0.08836052566766739,0.0,,3344.794
constrained,18,70,0.0,0.08246929198503494,0.0,,3351.32
constrained,18,75,0.0,0.08580788224935532,0.0,,3353.075
constrained,18,80,0.0,0.08584605157375336,0.0,,3359.602
constrained,18,85,0.0,0.08793957531452179,0.0,,3361.34
constrained,18,90,0.0,0.08298542723059654,0.0,,3367.85
constrained,18,95,0.0,0.08433162420988083,0.0,,3369.584
constrained,18,100,0.0,0.08115845546126366,0.0,,3378.57
constrained,18,105,0.0,0.08904044702649117,0.0,,3380.304
constrained,18,110,0.0,0.08722633123397827,0.0,,3386.854
constrained,18,115,0.0,0.08539389818906784,0.0,,3388.597
constrained,18,120,0.0,0.09378032386302948,0.0,,3395.13
constrained,18,125,0.0,0.0875798910856247,0.0,,3396.891
constrained,18,130,0.0,0.08303361013531685,0.0,,3403.411
constrained,18,135,0.0,0.08308109641075134,0.0,,3405.143
constrained,18,140,0.0,0.08926693722605705,0.0,,3411.666
constrained,18,145,0.0,0.0919499546289444,0.0,,3413.413
constrained,19,0,0.0,0.07702512294054031,0.0,,3527.481
constrained,19,5,0.0,0.08757196180522442,0.0,,3529.183
constrained,19,10,0.0,0.10517015680670738,0.0,,3535.86
constrained,19,15,0.0,0.10951071046292782,0.0,,3537.552
constrained,19,20,0.0,0.1200796626508236,0.0,,3544.15
constrained,19,25,0.0,0.13175400160253048,0.0,,3545.853
constrained,19,30,0.0,0.1302489247173071,0.0,,3552.46
constrained,19,35,0.0,0.1224746536463499,0.0,,3554.155
constrained,19,40,0.0,0.13354755379259586,0.0,,3560.768
constrained,19,45,0.0,0.13384496979415417,0.0,,3562.466
constrained,19,50,0.0,0.13276097178459167,0.0,,3571.605
constrained,19,55,0.0,0.12115258537232876,0.0,,3573.301
constrained,19,60,0.0,0.13138153590261936,0.0,,3579.923
constrained,19,65,0.0,0.1275775469839573,0.0,,3581.619
constrained,19,70,0.0,0.11264565587043762,0.0,,3588.262
constrained,19,75,0.0,0.117119574919343,0.0,,3589.959
constrained,19,80,0.0,0.1254941262304783,0.0,,3596.582
constrained,19,85,0.0,0.11776397936046124,0.0,,3598.277
constrained,19,90,0.0,0.12923810631036758,0.0,,3604.825
constrained,19,95,0.0,0.126814853399992,0.0,,3606.52
constrained,19,100,0.0,0.12265727296471596,0.0,,3615.424
constrained,19,105,0.0,0.12024864926934242,0.0,,3617.134
constrained,19,110,0.0,0.12939787097275257,0.0,,3623.648
constrained,19,115,0.0,0.1217417698353529,0.0,,3625.358
constrained,19,120,0.0,0.12794533744454384,0.0,,3631.961
constrained,19,125,0.0,0.1180405244231224,0.0,,3633.658
constrained,19,130,0.0,0.13049102947115898,0.0,,3640.248
constrained,19,135,0.0,0.1373848132789135,0.0,,3641.971
constrained,19,140,0.0,0.13762009888887405,0.0,,3648.58
constrained,19,145,0.0,0.12934256717562675,0.0,,3650.278
constrained,20,0,0.0,0.05704030022025108,0.0,,3836.655
constrained,20,5,0.0,0.05782487615942955,0.0,,3838.334
constrained,20,10,0.0,0.04769936949014664,0.0,,3845.176
constrained,20,15,0.0,0.05047553405165672,0.0,,3846.858
constrained,20,20,0.0,0.03836192563176155,0.0,,3853.701
constrained,20,25,0.0,0.06460495665669441,0.0,,3855.376
constrained,20,30,0.0,0.05093501880764961,0.0,,3862.242
constrained,20,35,0.0,0.05448033660650253,0.0,,3863.925
constrained,20,40,0.0,0.03609130159020424,0.0,,3870.778
constrained,20,45,0.0,0.04329664632678032,0.0,,3872.46
constrained,20,50,0.0,0.054664041846990585,0.0,,3881.946
constrained,20,55,0.0,0.05699341744184494,0.0,,3883.624
constrained,20,60,0.0,0.053863685578107834,0.0,,3890.463
constrained,20,65,0.0,0.06656668707728386,0.0,,3892.144
constrained,20,70,0.0,0.04816650599241257,0.0,,3899.01
constrained,20,75,0.0,0.0661463588476181,0.0,,3900.692
constrained,20,80,0.0,0.045771095901727676,0.0,,3907.561
constrained,20,85,0.0,0.03697596490383148,0.0,,3909.239
constrained,20,90,0.0,0.05721589736640453,0.0,,3916.031
constrained,20,95,0.0,0.0431256964802742,0.0,,3917.739
constrained,20,100,0.0,0.042162004858255386,0.0,,3927.212
constrained,20,105,0.0,0.04933047667145729,0.0,,3928.894
constrained,20,110,0.0,0.057096004486083984,0.0,,3935.703
constrained,20,115,0.0,0.059214986860752106,0.0,,3937.408
constrained,20,120,0.0,0.05452015995979309,0.0,,3944.253
constrained,20,125,0.0,0.05678257346153259,0.0,,3945.944
constrained,20,130,0.0,0.06418399512767792,0.0,,3952.782
constrained,20,135,0.0,0.061585329473018646,0.0,,3954.466
constrained,20,140,0.0,0.05543537810444832,0.0,,3961.297
constrained,20,145,0.0,0.05962715297937393,0.0,,3962.974
constrained,21,0,0.0022965965261116626,0.21830098889768124,0.0010026985854983106,,4123.713
constrained,21,5,0.0035000415235683937,0.20978914014995098,0.0014685414034370755,,4125.428
constrained,21,10,0.004665956397715025,0.20949077047407627,0.001954949601511532,,4132.657
constrained,21,15,0.004991421246192747,0.20269406214356422,0.0020234628965209987,,4134.396
constrained,21,20,0.004074157779308278,0.1922042015939951,0.0015661404862798232,,4141.646
constrained,21,25,0.0048466652576076245,0.20633716322481632,0.002000094320710062,,4143.37
constrained,21,30,0.005832920228202187,0.20805652253329754,0.002427154197787751,,4150.583
constrained,21,35,0.005628727067138187,0.1982910893857479,0.002232252843995754,,4152.327
constrained,21,40,0.0041798600845324675,0.18753784522414207,0.0015677639071832387,,4159.601
constrained,21,45,0.002078661205954838,0.1816480215638876,0.0007551693911266021,,4161.318
constrained,21,50,0.0006375347486006376,0.18760662339627743,0.00023921148296552044,,4171.342
constrained,21,55,0.00031852779254364273,0.19732370227575302,0.00012570616660486917,,4173.063
constrained,21,60,0.0,0.17989089898765087,0.0,,4180.317
constrained,21,65,0.0,0.18248226307332516,0.0,,4182.033
constrained,21,70,0.0,0.18243705667555332,0.0,,4189.258
constrained,21,75,0.0,0.1724833194166422,0.0,,4190.978
constrained,21,80,0.0,0.15964034385979176,0.0,,4198.246
constrained,21,85,0.0,0.17940997704863548,0.0,,4199.964
constrained,21,90,0.0,0.1785849928855896,0.0,,4207.147
constrained,21,95,0.0,0.18577509559690952,0.0,,4208.866
constrained,21,100,0.0,0.1867794580757618,0.0,,4218.875
constrained,21,105,0.0,0.16643323004245758,0.0,,4220.595
constrained,21,110,0.0,0.18934047408401966,0.0,,4227.796
constrained,21,115,0.0,0.1791326142847538,0.0,,4229.515
constrained,21,120,0.0,0.17472278699278831,0.0,,4236.634
constrained,21,125,0.0,0.18392075784504414,0.0,,4238.357
constrained,21,130,0.0,0.17940030992031097,0.0,,4245.503
constrained,21,135,0.0,0.1731273103505373,0.0,,4247.245
constrained,21,140,0.0,0.1631685197353363,0.0,,4254.365
constrained,21,145,0.0,0.17399688065052032,0.0,,4256.112
constrained,22,0,0.0,0.027554720640182495,0.0,,4382.203
constrained,22,5,0.0,0.04588844254612923,0.0,,4383.92
constrained,22,10,0.0,0.06996029987931252,0.0,,4391.309
constrained,22,15,0.0,0.08455675095319748,0.0,,4393.027
constrained,22,20,0.0,0.09155022725462914,0.0,,4400.405
constrained,22,25,0.0,0.11274966970086098,0.0,,4402.125
constrained,22,30,0.0,0.106547050178051,0.0,,4409.553
constrained,22,35,0.0,0.09624800086021423,0.0,,4411.272
constrained,22,40,0.0,0.0974321998655796,0.0,,4418.671
constrained,22,45,0.0,0.09534231945872307,0.0,,4420.39
constrained,22,50,0.0,0.09174100309610367,0.0,,4430.631
constrained,22,55,0.0,0.09490635991096497,0.0,,4432.35
constrained,22,60,0.0,0.08441494032740593,0.0,,4439.764
constrained,22,65,0.0,0.09930269420146942,0.0,,4441.481
constrained,22,70,0.0,0.09305402636528015,0.0,,4448.875
constrained,22,75,0.0,0.10293461009860039,0.0,,4450.589
constrained,22,80,0.0,0.07524949312210083,0.0,,4458.11
constrained,22,85,0.0,0.07759419456124306,0.0,,4459.828
constrained,22,90,0.0,0.08394262567162514,0.0,,4467.356
constrained,22,95,0.0,0.09435245022177696,0.0,,4469.075
constrained,22,100,0.0,0.10551808401942253,0.0,,4479.439
constrained,22,105,0.0,0.10150179639458656,0.0,,4481.182
constrained,22,110,0.0,0.09542738646268845,0.0,,4488.649
constrained,22,115,0.0,0.09031226113438606,0.0,,4490.364
constrained,22,120,0.0,0.08051542565226555,0.0,,4497.857
constrained,22,125,0.0,0.05975842848420143,0.0,,4499.575
constrained,22,130,0.0,0.08741367608308792,0.0,,4507.027
constrained,22,135,0.0,0.07821910083293915,0.0,,4508.745
constrained,22,140,0.0,0.08579655736684799,0.0,,4516.223
constrained,22,145,0.0,0.09541548788547516,0.0,,4517.962
constrained,23,0,0.0,0.15202091075479984,0.0,,4649.696
constrained,23,5,0.0,0.1609284095466137,0.0,,4651.415
constrained,23,10,0.0,0.17371651530265808,0.0,,4659.031
constrained,23,15,0.0,0.17256207764148712,0.0,,4660.783
constrained,23,20,0.0,0.1618762481957674,0.0,,4668.296
constrained,23,25,0.0,0.1707409806549549,0.0,,4670.051
constrained,23,30,0.0,0.16579431109130383,0.0,,4677.705
constrained,23,35,0.0,0.173855597153306,0.0,,4679.452
constrained,23,40,0.0,0.17269673198461533,0.0,,4687.152
constrained,23,45,0.0,0.1680982206016779,0.0,,4688.897
constrained,23,50,0.0,0.1584307700395584,0.0,,4699.679
constrained,23,55,0.0,0.17120003141462803,0.0,,4701.402
constrained,23,60,0.0,0.15883536264300346,0.0,,4709.165
constrained,23,65,0.0,0.15697716362774372,0.0,,4710.885
constrained,23,70,0.0,0.1592697985470295,0.0,,4718.618
constrained,23,75,0.0,0.16104557737708092,0.0,,4720.366
constrained,23,80,0.0,0.1708759143948555,0.0,,4728.089
constrained,23,85,0.0,0.17994160391390324,0.0,,4729.827
constrained,23,90,0.0,0.16955740377306938,0.0,,4737.598
constrained,23,95,0.0,0.15155518800020218,0.0,,4739.325
constrained,23,100,0.0,0.14839565940201283,0.0,,4750.055
constrained,23,105,0.0,0.15479034930467606,0.0,,4751.792
constrained,23,110,0.0,0.16105671413242817,0.0,,4759.447
constrained,23,115,0.0,0.16987411864101887,0.0,,4761.169
constrained,23,120,0.0,0.16665597073733807,0.0,,4768.833
constrained,23,125,0.0,0.15336266718804836,0.0,,4770.552
constrained,23,130,0.0,0.1731243059039116,0.0,,4778.186
constrained,23,135,0.0,0.17588765174150467,0.0,,4779.905
constrained,23,140,0.0,0.1701671313494444,0.0,,4787.527
constrained,23,145,0.0,0.16782637499272823,0.0,,4789.245
constrained,24,0,0.0,0.0049031637609004974,0.0,,4924.078
constrained,24,5,0.0,0.0006328336894512177,0.0,,4925.786
constrained,24,10,0.0,0.00078577920794487,0.0,,4933.65
constrained,24,15,0.0,0.0035506337881088257,0.0,,4935.379
constrained,24,20,0.0,0.0,0.0,,4943.28
constrained,24,25,0.0,0.0026533156633377075,0.0,,4945.0
constrained,24,30,0.0,0.011502381414175034,0.0,,4952.926
constrained,24,35,0.0,0.020599018782377243,0.0,,4954.629
constrained,24,40,0.0,0.011614188551902771,0.0,,4962.501
constrained,24,45,0.0,0.023115698248147964,0.0,,4964.209
constrained,24,50,0.0,0.025402750819921494,0.0,,4975.172
constrained,24,55,0.0,0.02405019849538803,0.0,,4976.897
constrained,24,60,0.0,0.04707451909780502,0.0,,4984.783
constrained,24,65,0.0,0.03430427238345146,0.0,,4986.49
constrained,24,70,0.0,0.03948819637298584,0.0,,4994.347
constrained,24,75,0.0,0.04603298380970955,0.0,,4996.08
constrained,24,80,0.0,0.03486957401037216,0.0,,5003.93
constrained,24,85,0.0,0.02920791506767273,0.0,,5005.656
constrained,24,90,0.0,0.014592953026294708,0.0,,5013.541
constrained,24,95,0.0,0.021866124123334885,0.0,,5015.269
constrained,24,100,0.0,0.031666118651628494,0.0,,5026.211
constrained,24,105,0.0,0.02076585590839386,0.0,,5027.919
constrained,24,110,0.0,0.018510520458221436,0.0,,5035.797
constrained,24,115,0.0,0.01325150579214096,0.0,,5037.526
constrained,24,120,0.0,0.026470933109521866,0.0,,5045.42
constrained,24,125,0.0,0.021397430449724197,0.0,,5047.129
constrained,24,130,0.0,0.027257796376943588,0.0,,5055.112
constrained,24,135,0.0,0.020230557769536972,0.0,,5056.822
constrained,24,140,0.0,0.021128077059984207,0.0,,5064.743
constrained,24,145,0.0,0.01724383980035782,0.0,,5066.474
constrained,25,0,0.0,0.012417204678058624,0.0,,5206.387
constrained,25,5,0.0,0.005319066345691681,0.0,,5208.12
constrained,25,10,0.0,0.016924556344747543,0.0,,5216.337
constrained,25,15,0.0,0.019674714654684067,0.0,,5218.063
constrained,25,20,0.0,0.007096406072378159,0.0,,5226.277
constrained,25,25,0.0,0.019449446350336075,0.0,,5228.0
constrained,25,30,0.0,0.02183225378394127,0.0,,5236.241
constrained,25,35,0.0,0.01989586278796196,0.0,,5237.988
constrained,25,40,0.0,0.02691582217812538,0.0,,5246.218
constrained,25,45,0.0,0.035095106810331345,0.0,,5247.952
constrained,25,50,0.0,0.027545850723981857,0.0,,5259.465
constrained,25,55,0.0,0.015647154301404953,0.0,,5261.217
constrained,25,60,0.0,0.028494350612163544,0.0,,5269.425
constrained,25,65,0.0,0.022185273468494415,0.0,,5271.14
constrained,25,70,0.0,0.008615568280220032,0.0,,5279.208
constrained,25,75,0.0,0.013982389122247696,0.0,,5280.931
constrained,25,80,0.0,0.02354879304766655,0.0,,5289.117
constrained,25,85,0.0,0.026678621768951416,0.0,,5290.84
constrained,25,90,0.0,0.00923839583992958,0.0,,5299.083
constrained,25,95,0.0,0.015316486358642578,0.0,,5300.806
constrained,25,100,0.0,0.028553154319524765,0.0,,5312.191
constrained,25,105,0.0,0.029130052775144577,0.0,,5313.937
constrained,25,110,0.0,0.02571817860007286,0.0,,5322.157
constrained,25,115,0.0,0.0326111763715744,0.0,,5323.904
constrained,25,120,0.0,0.01797257363796234,0.0,,5332.108
constrained,25,125,0.0,0.020807288587093353,0.0,,5333.828
constrained,25,130,0.0,0.018133848905563354,0.0,,5342.075
constrained,25,135,0.0,0.02467557042837143,0.0,,5343.803
constrained,25,140,0.0,0.020000018179416656,0.0,,5352.045
constrained,25,145,0.0,0.008992880582809448,0.0,,5353.789
constrained,26,0,0.0,0.030794531106948853,0.0,,5499.791
constrained,26,5,0.0,0.041505713015794754,0.0,,5501.545
constrained,26,10,0.0,0.02744092047214508,0.0,,5509.935
constrained,26,15,0.0,0.04764473810791969,0.0,,5511.661
constrained,26,20,0.0,0.06167874485254288,0.0,,5520.151
constrained,26,25,0.0,0.05037393048405647,0.0,,5521.883
constrained,26,30,0.0,0.054393403232097626,0.0,,5530.368
constrained,26,35,0.0,0.05848677456378937,0.0,,5532.095
constrained,26,40,0.0,0.04753805696964264,0.0,,5540.545
constrained,26,45,0.0,0.04446210712194443,0.0,,5542.296
constrained,26,50,0.0,0.05143063887953758,0.0,,5554.054
constrained,26,55,0.0,0.049786996096372604,0.0,,5555.772
constrained,26,60,0.0,0.049281515181064606,0.0,,5564.231
constrained,26,65,0.0,0.052972305566072464,0.0,,5565.958
constrained,26,70,0.0,0.049844250082969666,0.0,,5574.35
constrained,26,75,0.0,0.056149836629629135,0.0,,5576.08
constrained,26,80,0.0,0.06407583877444267,0.0,,5584.49
constrained,26,85,0.0,0.05548165366053581,0.0,,5586.215
constrained,26,90,0.0,0.058825403451919556,0.0,,5594.645
constrained,26,95,0.0,0.056073494255542755,0.0,,5596.382
constrained,26,100,0.0,0.06457728147506714,0.0,,5608.232
constrained,26,105,0.0,0.06562071666121483,0.0,,5609.964
constrained,26,110,0.0,0.04508275166153908,0.0,,5618.358
constrained,26,115,0.0,0.04888812452554703,0.0,,5620.102
constrained,26,120,0.0,0.05175069347023964,0.0,,5628.486
constrained,26,125,0.0,0.06540533527731895,0.0,,5630.233
constrained,26,130,0.0,0.07011860236525536,0.0,,5638.581
constrained,26,135,0.0,0.04879714921116829,0.0,,5640.333
constrained,26,140,0.0,0.0654129646718502,0.0,,5648.538
constrained,26,145,0.0,0.04866085201501846,0.0,,5650.29
constrained,27,0,0.0,0.13355161622166634,0.0,,5798.707
constrained,27,5,0.0,0.12985964864492416,0.0,,5800.442
constrained,27,10,0.0,0.13292807340621948,0.0,,5809.085
constrained,27,15,0.0,0.11391457170248032,0.0,,5810.808
constrained,27,20,0.0,0.11624882742762566,0.0,,5819.527
constrained,27,25,0.0,0.1076182909309864,0.0,,5821.251
constrained,27,30,0.0,0.08972663059830666,0.0,,5829.966
constrained,27,35,0.0,0.09662538766860962,0.0,,5831.72
constrained,27,40,0.0,0.09525995701551437,0.0,,5840.418
constrained,27,45,0.0,0.10307112336158752,0.0,,5842.149
constrained,27,50,0.0,0.0845966748893261,0.0,,5854.306
constrained,27,55,0.0,0.0972878523170948,0.0,,5856.035
constrained,27,60,0.0,0.09173332154750824,0.0,,5864.779
constrained,27,65,0.0,0.08907261863350868,0.0,,5866.515
constrained,27,70,0.0,0.105286855250597,0.0,,5875.254
constrained,27,75,0.0,0.11103853583335876,0.0,,5877.009
constrained,27,80,0.0,0.10489782318472862,0.0,,5885.657
constrained,27,85,0.0,0.09209554269909859,0.0,,5887.397
constrained,27,90,0.0,0.09291670843958855,0.0,,5896.065
constrained,27,95,0.0,0.07857576012611389,0.0,,5897.813
constrained,27,100,0.0,0.06813766062259674,0.0,,5910.132
constrained,27,105,0.0,0.07999380677938461,0.0,,5911.888
constrained,27,110,0.0,0.07282064855098724,0.0,,5920.627
constrained,27,115,0.0,0.07951225340366364,0.0,,5922.38
constrained,27,120,0.0,0.07129767164587975,0.0,,5931.113
constrained,27,125,0.0,0.07930507883429527,0.0,,5932.864
constrained,27,130,0.0,0.07573715224862099,0.0,,5941.584
constrained,27,135,0.0,0.08443250879645348,0.0,,5943.336
constrained,27,140,0.0,0.07978126779198647,0.0,,5952.079
constrained,27,145,0.0,0.0884803868830204,0.0,,5953.838
constrained,28,0,0.0,0.03137190267443657,0.0,,6198.912
constrained,28,5,0.0,0.030016876757144928,0.0,,6200.65
constrained,28,10,0.0,0.013242166489362717,0.0,,6209.616
constrained,28,15,0.0,0.006593320518732071,0.0,,6211.327
constrained,28,20,0.0,0.005837526172399521,0.0,,6220.24
constrained,28,25,0.0,0.003394767642021179,0.0,,6221.954
constrained,28,30,0.0,0.004680495709180832,0.0,,6230.886
constrained,28,35,0.0,0.0,0.0,,6232.602
constrained,28,40,0.0,0.0,0.0,,6241.566
constrained,28,45,0.0,0.0,0.0,,6243.278
constrained,28,50,0.0,0.0,0.0,,6255.954
constrained,28,55,0.0,0.0,0.0,,6257.692
constrained,28,60,0.0,0.0,0.0,,6266.459
constrained,28,65,0.0,0.0,0.0,,6268.191
constrained,28,70,0.0,0.0,0.0,,6277.107
constrained,28,75,0.0,0.0,0.0,,6278.818
constrained,28,80,0.0,0.0,0.0,,6287.791
constrained,28,85,0.0,0.0,0.0,,6289.503
constrained,28,90,0.0,0.0,0.0,,6298.505
constrained,28,95,0.0,0.0,0.0,,6300.222
constrained,28,100,0.0,0.0,0.0,,6312.979
constrained,28,105,0.0,0.0,0.0,,6314.719
constrained,28,110,0.0,0.0,0.0,,6323.637
constrained,28,115,0.0,0.0009611137211322784,0.0,,6325.351
constrained,28,120,0.0,0.0,0.0,,6334.342
constrained,28,125,0.0,0.0013809874653816223,0.0,,6336.058
constrained,28,130,0.0,0.0,0.0,,6345.037
constrained,28,135,0.0,0.0,0.0,,6346.755
constrained,28,140,0.0,0.007516123354434967,0.0,,6355.739
constrained,28,145,0.0,0.0,0.0,,6357.473
constrained,29,0,0.0,0.16025246493518353,0.0,,6608.908
constrained,29,5,0.0,0.15006610937416553,0.0,,6610.629
constrained,29,10,0.0,0.1534210443496704,0.0,,6619.864
constrained,29,15,0.0,0.15619383938610554,0.0,,6621.581
constrained,29,20,0.0,0.141280896961689,0.0,,6630.756
constrained,29,25,0.0,0.14831668511033058,0.0,,6632.475
constrained,29,30,0.0,0.1512928232550621,0.0,,6641.681
constrained,29,35,0.0,0.15062925033271313,0.0,,6643.399
constrained,29,40,0.0,0.1532736923545599,0.0,,6652.402
constrained,29,45,0.0,0.1487828642129898,0.0,,6654.12
constrained,29,50,0.0,0.13349780812859535,0.0,,6667.102
constrained,29,55,0.0,0.14344453625380993,0.0,,6668.824
constrained,29,60,0.0,0.14373441971838474,0.0,,6678.042
constrained,29,65,0.0,0.12926928140223026,0.0,,6679.759
constrained,29,70,0.0,0.14033411256968975,0.0,,6689.042
constrained,29,75,0.0,0.1405212301760912,0.0,,6690.761
constrained,29,80,0.0,0.13906874135136604,0.0,,6699.978
constrained,29,85,0.0,0.14453744888305664,0.0,,6701.701
constrained,29,90,0.0,0.1370024997740984,0.0,,6710.719
constrained,29,95,0.0,0.15066439658403397,0.0,,6712.442
constrained,29,100,0.0,0.12958906963467598,0.0,,6725.423
constrained,29,105,0.0,0.15587740018963814,0.0,,6727.152
constrained,29,110,0.0,0.15590757131576538,0.0,,6736.348
constrained,29,115,0.0,0.1589107010513544,0.0,,6738.066
constrained,29,120,0.0,0.155211690813303,0.0,,6747.204
constrained,29,125,0.0,0.15179202519357204,0.0,,6748.939
constrained,29,130,0.0,0.15368539094924927,0.0,,6758.147
constrained,29,135,0.0,0.14587075635790825,0.0,,6759.869
constrained,29,140,0.0,0.1482282690703869,0.0,,6769.108
constrained,29,145,0.0,0.13290979713201523,0.0,,6770.839
constrained,30,0,0.0,0.13180051371455193,0.0,,6934.574
constrained,30,5,0.0,0.13128507882356644,0.0,,6936.326
constrained,30,10,0.0,0.1411725990474224,0.0,,6945.804
constrained,30,15,0.0,0.14234483987092972,0.0,,6947.526
constrained,30,20,0.0,0.15067292004823685,0.0,,6956.963
constrained,30,25,0.0,0.14541224762797356,0.0,,6958.705
constrained,30,30,0.0,0.14383989945054054,0.0,,6968.19
constrained,30,35,0.0,0.14405371248722076,0.0,,6969.907
constrained,30,40,0.0,0.12571662291884422,0.0,,6979.412
constrained,30,45,0.0,0.13211633637547493,0.0,,6981.131
constrained,30,50,0.0,0.13730596378445625,0.0,,6994.585
constrained,30,55,0.0,0.15289361402392387,0.0,,6996.336
constrained,30,60,0.0,0.15166622586548328,0.0,,7005.788
constrained,30,65,0.0,0.14912332594394684,0.0,,7007.533
constrained,30,70,0.0,0.16199515759944916,0.0,,7016.95
constrained,30,75,0.0,0.15899934619665146,0.0,,7019.15
constrained,30,80,0.0,0.15393953025341034,0.0,,7030.677
constrained,30,85,0.0,0.16434523276984692,0.0,,7032.869
constrained,30,90,0.0,0.14961856976151466,0.0,,7044.32
constrained,30,95,0.0,0.15605607256293297,0.0,,7046.462
constrained,30,100,0.0,0.1555628627538681,0.0,,7062.452
constrained,30,105,0.0,0.14454557746648788,0.0,,7064.621
constrained,30,110,0.0,0.1557946391403675,0.0,,7075.979
constrained,30,115,0.0,0.14158767834305763,0.0,,7078.168
constrained,30,120,0.0,0.15721876546740532,0.0,,7089.659
constrained,30,125,0.0,0.1638084091246128,0.0,,7091.796
constrained,30,130,0.0,0.15518509969115257,0.0,,7103.303
constrained,30,135,0.0,0.1467779166996479,0.0,,7105.444
constrained,30,140,0.0,0.1417560763657093,0.0,,7116.967
constrained,30,145,0.0,0.14314524084329605,0.0,,7119.122
constrained,31,0,0.0,0.16334356740117073,0.0,,7297.018
constrained,31,5,0.0,0.1527259536087513,0.0,,7298.754
constrained,31,10,0.0,0.1471736803650856,0.0,,7308.299
constrained,31,15,0.0,0.14880358800292015,0.0,,7310.018
constrained,31,20,0.0,0.13817058131098747,0.0,,7319.641
constrained,31,25,0.0,0.14516093954443932,0.0,,7321.368
constrained,31,30,0.0,0.12755973637104034,0.0,,7330.77
constrained,31,35,0.0,0.1271449625492096,0.0,,7332.471
constrained,31,40,0.0,0.12190766632556915,0.0,,7341.996
constrained,31,45,0.0,0.12944841384887695,0.0,,7343.69
constrained,31,50,0.0,0.13331344723701477,0.0,,7357.272
constrained,31,55,0.0,0.11858974024653435,0.0,,7358.994
constrained,31,60,0.0,0.11899120360612869,0.0,,7368.433
constrained,31,65,0.0,0.13296974450349808,0.0,,7370.156
constrained,31,70,0.0,0.1340603493154049,0.0,,7379.649
constrained,31,75,0.0,0.12894266098737717,0.0,,7381.368
constrained,31,80,0.0,0.12082066386938095,0.0,,7390.77
constrained,31,85,0.0,0.10998128727078438,0.0,,7392.494
constrained,31,90,0.0,0.1132889874279499,0.0,,7401.893
constrained,31,95,0.0,0.10620604455471039,0.0,,7403.603
