iter,frames,agent_steps,episodes,wall_s,train_return_mean,greedy_score,pg_loss,v_loss,entropy,approx_kl,clipfrac
156,1286144,321536,176,944.8,3.89,,-0.0307,0.098,2.4931,0.01578,0.4695
157,1294336,323584,176,947.9,3.89,,-0.033,0.1068,2.4585,0.01587,0.4855
158,1302528,325632,176,951.0,3.89,,-0.0302,0.1054,2.4715,0.01695,0.4818
159,1310720,327680,176,954.2,3.89,,-0.0267,0.2222,2.4774,0.01566,0.4636
160,1318912,329728,176,957.3,3.89,,-0.0343,0.1707,2.4824,0.01686,0.4714
161,1327104,331776,176,960.4,3.89,,-0.0341,0.1441,2.511,0.01646,0.4697
162,1335296,333824,176,963.5,3.89,,-0.0332,0.1442,2.5011,0.01704,0.4779
163,1343488,335872,176,966.7,3.89,,-0.0296,0.105,2.5126,0.01593,0.4919
164,1351680,337920,176,969.8,3.89,,-0.0339,0.1538,2.5087,0.01735,0.4872
165,1359872,339968,176,973.0,3.89,,-0.0313,0.1644,2.4948,0.01595,0.4714
166,1368064,342016,180,976.2,3.87,,-0.0346,0.0955,2.4918,0.01735,0.4884
167,1376256,344064,192,979.5,4.17,,-0.027,0.096,2.4922,0.01566,0.4923
168,1384448,346112,192,982.6,4.17,,-0.0302,0.1235,2.5162,0.01486,0.451
169,1392640,348160,192,985.7,4.17,,-0.0306,0.2054,2.4412,0.01551,0.4595
170,1400832,350208,192,988.8,4.17,,-0.0272,0.1451,2.4448,0.01626,0.4869
171,1409024,352256,192,991.9,4.17,,-0.0328,0.1123,2.4706,0.01627,0.4763
172,1417216,354304,192,995.0,4.17,,-0.027,0.0986,2.4619,0.01479,0.4465
173,1425408,356352,192,998.1,4.17,,-0.0264,0.1804,2.4319,0.01679,0.4784
174,1433600,358400,192,1001.3,4.17,,-0.0317,0.2221,2.3989,0.01583,0.4673
175,1441792,360448,192,1004.4,4.17,,-0.0295,0.1086,2.4221,0.01781,0.4705
176,1449984,362496,192,1007.6,4.17,,-0.0331,0.1271,2.3828,0.01577,0.4689
177,1458176,364544,192,1010.7,4.17,,-0.0338,0.1286,2.384,0.01763,0.4895
178,1466368,366592,192,1013.8,4.17,,-0.0305,0.1229,2.3142,0.01809,0.4866
179,1474560,368640,192,1017.0,4.17,,-0.0322,0.1384,2.3262,0.0168,0.4745
180,1482752,370688,204,1020.3,4.31,,-0.0301,0.1538,2.3916,0.01883,0.5144
181,1490944,372736,208,1023.5,4.39,,-0.0295,0.1026,2.4035,0.01709,0.476
182,1499136,374784,208,1026.6,4.39,,-0.0255,0.1653,2.3946,0.01515,0.4801
183,1507328,376832,208,1029.7,4.39,,-0.0286,0.1371,2.4188,0.01763,0.5
184,1515520,378880,208,1032.8,4.39,,-0.0267,0.136,2.421,0.01417,0.4739
