global_step,episodic_return
287664,450.0
287768,170.0
288144,575.0
288648,310.0
288704,390.0
288792,470.0
288872,85.0
288888,420.0
288936,335.0
289224,555.0
289360,270.0
289592,240.0
290112,215.0
290200,370.0
290328,305.0
290552,200.0
290560,805.0
290984,720.0
290992,1000.0
291608,335.0
291648,570.0
291912,175.0
292128,750.0
292312,370.0
292328,745.0
292440,570.0
292512,225.0
292568,215.0
293144,340.0
293464,425.0
293520,345.0
293784,105.0
293920,460.0
293960,300.0
294504,805.0
294520,630.0
294656,545.0
294704,135.0
295240,350.0
295376,400.0
295416,330.0
295432,435.0
295712,230.0
296008,325.0
296272,175.0
296376,600.0
296736,570.0
296816,300.0
296896,620.0
297176,695.0
297312,395.0
297632,325.0
297712,465.0
298000,430.0
298608,470.0
298712,470.0
298728,405.0
298872,675.0
299056,590.0
299256,575.0
299632,495.0
299633,800.0
300072,640.0
300096,310.0
300136,270.0
300296,250.0
300432,480.0
300880,715.0
301304,530.0
301600,515.0
301720,390.0
301744,540.0
301776,500.0
301960,260.0
302168,660.0
302232,575.0
302472,255.0
302872,290.0
303232,655.0
303240,410.0
303344,515.0
303800,450.0
303801,575.0
303872,75.0
304432,175.0
304568,570.0
304728,575.0
304888,570.0
305152,400.0
305296,600.0
305792,450.0
305840,605.0
305992,280.0
306288,320.0
306472,570.0
306744,695.0
306936,420.0
306952,305.0
307400,385.0
307560,355.0
307561,575.0
307648,365.0
307896,335.0
308744,465.0
308752,545.0
308768,525.0
308784,210.0
308896,295.0
309312,575.0
309504,575.0
309760,600.0
310176,345.0
310256,375.0
310272,340.0
310280,330.0
310368,335.0
311128,515.0
311160,610.0
311192,335.0
311200,220.0
311704,430.0
311728,390.0
311992,475.0
312088,630.0
312336,320.0
312768,295.0
312800,300.0
312832,390.0
312856,415.0
313400,350.0
313504,310.0
313560,435.0
314136,310.0
314137,690.0
314264,545.0
314272,450.0
314408,135.0
314856,440.0
314880,600.0
315104,495.0
315624,275.0
315648,315.0
315776,405.0
315896,220.0
316000,465.0
316336,140.0
316392,360.0
316792,720.0
317112,375.0
317113,540.0
317296,145.0
317376,390.0
317392,575.0
317584,185.0
317968,770.0
318064,355.0
318408,175.0
318528,390.0
318792,315.0
318824,470.0
318920,575.0
319384,250.0
319512,325.0
319800,645.0
320080,555.0
320104,360.0
320400,455.0
320640,495.0
320856,510.0
320992,165.0
321024,295.0
321504,555.0
321600,975.0
322128,495.0
