iter,frames,agent_steps,episodes,wall_s,train_return_mean,greedy_score,pg_loss,v_loss,entropy,approx_kl,clipfrac
159,1310720,327680,195,827.5,-10.47,,-0.0305,0.0265,2.3965,0.01246,0.3835
160,1318912,329728,195,830.2,-10.47,,-0.029,0.0237,2.4111,0.01378,0.3909
161,1327104,331776,196,832.8,-10.23,,-0.0296,0.0205,2.4355,0.0142,0.4204
162,1335296,333824,196,835.4,-10.23,,-0.0306,0.016,2.4255,0.01353,0.4216
163,1343488,335872,197,838.1,-9.99,,-0.03,0.0183,2.4109,0.01304,0.3892
164,1351680,337920,197,840.7,-9.99,,-0.0305,0.0199,2.3999,0.01479,0.4065
165,1359872,339968,197,843.4,-9.99,,-0.0294,0.0191,2.3704,0.01346,0.3998
166,1368064,342016,197,846.0,-9.99,,-0.0276,0.0192,2.3337,0.0147,0.3992
167,1376256,344064,198,848.6,-9.75,,-0.0305,0.0137,2.3827,0.01638,0.4198
168,1384448,346112,199,851.3,-9.55,,-0.0269,0.0184,2.4341,0.0153,0.4258
169,1392640,348160,199,853.9,-9.55,,-0.0273,0.0215,2.3999,0.01359,0.4069
170,1400832,350208,200,856.6,-9.38,,-0.0284,0.0164,2.4144,0.01333,0.4102
171,1409024,352256,200,859.2,-9.38,,-0.0264,0.0297,2.4041,0.01344,0.3956
172,1417216,354304,202,861.9,-8.83,,-0.0276,0.0242,2.4178,0.01451,0.3997
173,1425408,356352,203,864.5,-8.59,,-0.0312,0.0172,2.4014,0.01547,0.4059
174,1433600,358400,204,867.2,-8.38,,-0.0321,0.0183,2.3869,0.01366,0.4048
175,1441792,360448,205,869.8,-8.02,,-0.0251,0.0203,2.3643,0.01583,0.4075
176,1449984,362496,205,872.4,-8.02,,-0.0252,0.0285,2.3198,0.01591,0.3654
177,1458176,364544,206,875.1,-7.64,,-0.0311,0.0214,2.4067,0.01596,0.4161
178,1466368,366592,206,877.7,-7.64,,-0.0308,0.0219,2.378,0.01603,0.4008
179,1474560,368640,206,880.4,-7.64,,-0.0308,0.0169,2.3401,0.01729,0.4196
180,1482752,370688,207,883.0,-7.36,,-0.0321,0.0177,2.3497,0.01478,0.4304
181,1490944,372736,209,885.7,-6.85,,-0.032,0.0161,2.3759,0.01474,0.4202
182,1499136,374784,209,888.3,-6.85,,-0.0272,0.0181,2.3397,0.01384,0.3685
183,1507328,376832,210,891.0,-6.58,,-0.0314,0.0107,2.3294,0.0138,0.4288
184,1515520,378880,211,893.6,-6.36,,-0.0293,0.0131,2.3837,0.01283,0.3937
185,1523712,380928,212,896.3,-6.15,,-0.0293,0.0147,2.3266,0.01437,0.396
186,1531904,382976,212,898.9,-6.15,,-0.0222,0.0151,2.3266,0.01388,0.3763
187,1540096,385024,213,901.6,-5.77,,-0.0282,0.0122,2.3661,0.01477,0.4036
188,1548288,387072,213,904.2,-5.77,,-0.0286,0.0153,2.295,0.0161,0.4115
189,1556480,389120,213,906.8,-5.77,,-0.0251,0.0146,2.3619,0.01326,0.3966
190,1564672,391168,213,909.5,-5.77,,-0.0271,0.0168,2.3496,0.01322,0.3823
191,1572864,393216,213,912.1,-5.77,,-0.0296,0.0145,2.3623,0.01312,0.3726
192,1581056,395264,215,914.8,-5.26,,-0.026,0.0162,2.3839,0.01412,0.396
193,1589248,397312,217,917.4,-4.68,,-0.0288,0.0126,2.3793,0.01182,0.3724
194,1597440,399360,220,920.1,-3.8,,-0.0295,0.0121,2.4256,0.01309,0.3701
195,1605632,401408,220,922.7,-3.8,,-0.0235,0.0211,2.3747,0.0149,0.3771
196,1613824,403456,220,925.4,-3.8,,-0.0297,0.0142,2.3955,0.01276,0.3849
197,1622016,405504,222,928.0,-3.07,,-0.0302,0.0225,2.402,0.01463,0.4172
198,1630208,407552,225,930.7,-1.99,,-0.0286,0.0162,2.4019,0.01666,0.405
199,1638400,409600,226,933.3,-1.62,,-0.0303,0.0224,2.3686,0.01388,0.3972
200,1646592,411648,226,1134.2,-1.62,8.680000305175781,-0.0311,0.0277,2.3755,0.01556,0.4194
201,1654784,413696,226,1136.9,-1.62,,-0.0281,0.0195,2.3527,0.01588,0.4164
202,1662976,415744,227,1139.5,-1.28,,-0.0271,0.0195,2.3831,0.01365,0.3772
203,1671168,417792,227,1142.1,-1.28,,-0.026,0.0218,2.373,0.01376,0.3914
204,1679360,419840,228,1144.8,-0.97,,-0.028,0.0214,2.4103,0.01278,0.4199
205,1687552,421888,228,1147.4,-0.97,,-0.0273,0.026,2.3574,0.0132,0.3826
206,1695744,423936,229,1150.0,-0.69,,-0.026,0.0179,2.3466,0.01395,0.4015
207,1703936,425984,229,1152.7,-0.69,,-0.024,0.0242,2.35,0.01909,0.413
208,1712128,428032,229,1155.3,-0.69,,-0.0289,0.0181,2.3289,0.01504,0.4009
209,1720320,430080,230,1158.0,-0.37,,-0.0248,0.0175,2.3036,0.01346,0.407
210,1728512,432128,230,1160.6,-0.37,,-0.0292,0.0256,2.2559,0.0173,0.4224
211,1736704,434176,230,1163.2,-0.37,,-0.0278,0.0216,2.287,0.01281,0.4023
212,1744896,436224,230,1165.9,-0.37,,-0.0266,0.0183,2.2926,0.01671,0.3984
213,1753088,438272,231,1168.5,-0.03,,-0.0281,0.0211,2.2267,0.01412,0.3859
214,1761280,440320,231,1171.1,-0.03,,-0.0268,0.0189,2.3053,0.01319,0.3821
215,1769472,442368,234,1173.8,0.89,,-0.0343,0.015,2.3066,0.01387,0.4009
216,1777664,444416,234,1176.5,0.89,,-0.0277,0.0169,2.2435,0.01453,0.4133
217,1785856,446464,237,1179.1,1.76,,-0.0311,0.0226,2.2607,0.01583,0.4326
218,1794048,448512,238,1181.8,1.98,,-0.0304,0.0203,2.2907,0.01566,0.4141
219,1802240,450560,240,1184.4,2.47,,-0.0252,0.0312,2.2281,0.01441,0.3927
220,1810432,452608,242,1187.1,3.06,,-0.0284,0.0239,2.2313,0.01504,0.3932
221,1818624,454656,242,1189.7,3.06,,-0.0298,0.0188,2.2424,0.01471,0.4121
222,1826816,456704,242,1192.3,3.06,,-0.0309,0.0204,2.2022,0.01588,0.4192
223,1835008,458752,243,1195.0,3.29,,-0.0321,0.0151,2.2234,0.01628,0.4172
224,1843200,460800,244,1197.6,3.59,,-0.0301,0.0167,2.1412,0.01708,0.437
225,1851392,462848,244,1200.3,3.59,,-0.0328,0.0141,2.1443,0.01699,0.442
226,1859584,464896,244,1202.9,3.59,,-0.0201,0.0226,2.1564,0.0172,0.4021
227,1867776,466944,246,1205.6,4.21,,-0.031,0.011,2.1146,0.01624,0.4421
228,1875968,468992,246,1208.2,4.21,,-0.0304,0.0094,2.0912,0.0201,0.4435
229,1884160,471040,246,1210.8,4.21,,-0.0288,0.0097,2.1098,0.015,0.4263
230,1892352,473088,246,1213.4,4.21,,-0.0213,0.0126,2.1645,0.01626,0.4116
231,1900544,475136,247,1216.1,4.55,,-0.0246,0.0148,2.1863,0.01384,0.4008
232,1908736,477184,247,1218.8,4.55,,-0.028,0.0155,2.1673,0.01742,0.443
233,1916928,479232,249,1221.4,5.2,,-0.0296,0.0131,2.1738,0.01633,0.4248
234,1925120,481280,250,1224.1,5.49,,-0.023,0.0137,2.2414,0.01666,0.4485
235,1933312,483328,251,1226.7,5.78,,-0.0248,0.0095,2.158,0.01402,0.3937
236,1941504,485376,252,1229.3,6.02,,-0.0292,0.0121,2.2257,0.01867,0.4406
237,1949696,487424,255,1232.0,6.91,,-0.0288,0.0122,2.2162,0.01506,0.4163
238,1957888,489472,255,1234.6,6.91,,-0.0287,0.0149,2.1728,0.01499,0.3914
239,1966080,491520,256,1237.3,7.14,,-0.0306,0.0097,2.2066,0.01338,0.3938
240,1974272,493568,257,1239.9,7.41,,-0.0268,0.0112,2.1922,0.01622,0.4073
241,1982464,495616,259,1242.6,7.88,,-0.0279,0.0106,2.2288,0.01392,0.4031
242,1990656,497664,260,1245.2,8.16,,-0.0266,0.0162,2.2326,0.01538,0.3899
243,1998848,499712,262,1247.9,8.7,,-0.0284,0.0122,2.2347,0.01447,0.4181
244,2007040,501760,262,1250.5,8.7,,-0.0289,0.0126,2.1261,0.01492,0.3995
245,2015232,503808,262,1253.2,8.7,,-0.0277,0.0123,2.2048,0.01438,0.3909
246,2023424,505856,262,1255.8,8.7,,-0.0275,0.0134,2.1581,0.01543,0.4122
247,2031616,507904,264,1258.4,9.22,,-0.028,0.0158,2.1962,0.0156,0.4216
248,2039808,509952,265,1261.1,9.51,,-0.0293,0.014,2.1462,0.01756,0.4219
249,2048000,512000,265,1263.7,9.51,,-0.0306,0.0103,2.1659,0.01682,0.4268
250,2056192,514048,265,1266.4,9.51,,-0.0266,0.0096,2.1824,0.01669,0.4083
251,2064384,516096,266,1269.0,9.8,,-0.0278,0.0064,2.1938,0.01532,0.4177
252,2072576,518144,267,1271.6,10.02,,-0.0253,0.0135,2.2306,0.01555,0.4125
253,2080768,520192,269,1274.3,10.47,,-0.027,0.0101,2.2377,0.01883,0.4377
254,2088960,522240,269,1276.9,10.47,,-0.0284,0.0066,2.1501,0.01496,0.411
255,2097152,524288,270,1279.6,10.72,,-0.0292,0.0066,2.0905,0.0147,0.3929
256,2105344,526336,271,1282.2,10.84,,-0.0254,0.0086,2.1425,0.01503,0.3884
257,2113536,528384,273,1284.9,10.97,,-0.0302,0.0091,2.1765,0.01511,0.3947
258,2121728,530432,275,1287.5,11.23,,-0.029,0.0096,2.1635,0.01544,0.4141
259,2129920,532480,275,1290.2,11.23,,-0.0276,0.0085,2.184,0.01596,0.4099
260,2138112,534528,276,1292.8,11.33,,-0.0261,0.0099,2.1762,0.01545,0.3988
261,2146304,536576,278,1295.5,11.78,,-0.0266,0.012,2.1768,0.01701,0.4032
262,2154496,538624,278,1298.1,11.78,,-0.024,0.0116,2.2141,0.01423,0.399
263,2162688,540672,278,1300.7,11.78,,-0.0241,0.0132,2.2013,0.01388,0.3593
264,2170880,542720,280,1303.4,12.07,,-0.0274,0.0121,2.1505,0.01638,0.3914
265,2179072,544768,281,1306.0,12.11,,-0.026,0.0162,2.2101,0.01661,0.361
266,2187264,546816,282,1308.7,12.06,,-0.0271,0.0153,2.2356,0.01481,0.3693
267,2195456,548864,282,1311.3,12.06,,-0.0295,0.0101,2.2079,0.01257,0.3818
268,2203648,550912,282,1313.9,12.06,,-0.0256,0.0081,2.1768,0.0113,0.3599
269,2211840,552960,285,1316.6,12.41,,-0.0259,0.0114,2.2186,0.01383,0.4053
270,2220032,555008,287,1319.3,12.84,,-0.0286,0.0139,2.2012,0.01685,0.4061
271,2228224,557056,288,1321.9,13.05,,-0.0275,0.0167,2.2144,0.01689,0.3921
272,2236416,559104,289,1324.6,13.07,,-0.0289,0.0217,2.257,0.01408,0.4128
273,2244608,561152,290,1327.2,13.24,,-0.0261,0.02,2.1777,0.0143,0.3658
274,2252800,563200,291,1329.8,13.45,,-0.0291,0.0191,2.2131,0.01511,0.3784
275,2260992,565248,293,1332.5,13.59,,-0.026,0.0152,2.1706,0.01692,0.3976
276,2269184,567296,293,1335.1,13.59,,-0.0242,0.0118,2.1273,0.01512,0.3811
277,2277376,569344,293,1337.8,13.59,,-0.0259,0.0132,2.1894,0.01551,0.3813
278,2285568,571392,293,1340.4,13.59,,-0.0296,0.0069,2.1485,0.01226,0.4047
279,2293760,573440,293,1343.0,13.59,,-0.0277,0.0116,2.1502,0.01529,0.4012
280,2301952,575488,294,1345.7,13.67,,-0.0215,0.0138,2.1693,0.01394,0.3684
281,2310144,577536,294,1348.3,13.67,,-0.0291,0.0091,2.1664,0.01773,0.4108
282,2318336,579584,294,1351.0,13.67,,-0.0249,0.0117,2.1666,0.01484,0.3817
283,2326528,581632,297,1353.6,14.22,,-0.0304,0.0147,2.1457,0.01782,0.408
284,2334720,583680,297,1356.2,14.22,,-0.0295,0.0143,2.1622,0.01642,0.4088
285,2342912,585728,298,1358.9,14.31,,-0.0283,0.0156,2.2388,0.01368,0.3784
286,2351104,587776,299,1361.6,14.48,,-0.0263,0.0129,2.2108,0.01364,0.3976
287,2359296,589824,303,1364.2,14.98,,-0.0298,0.0121,2.2122,0.0167,0.4052
288,2367488,591872,307,1366.9,15.28,,-0.0322,0.0189,2.2446,0.01709,0.415
289,2375680,593920,307,1369.5,15.28,,-0.0283,0.0278,2.2307,0.01911,0.3868
290,2383872,595968,307,1372.1,15.28,,-0.0277,0.0197,2.2032,0.01605,0.395
291,2392064,598016,307,1374.8,15.28,,-0.0283,0.0128,2.2121,0.01788,0.3975
292,2400256,600064,307,1377.4,15.28,,-0.0261,0.0145,2.176,0.01834,0.4089
293,2408448,602112,307,1380.1,15.28,,-0.0288,0.0095,2.1864,0.01771,0.4054
294,2416640,604160,308,1382.7,15.4,,-0.0259,0.0127,2.1947,0.01405,0.3894
295,2424832,606208,308,1385.4,15.4,,-0.027,0.0133,2.1475,0.01551,0.3992
296,2433024,608256,308,1388.0,15.4,,-0.0221,0.0162,2.1393,0.01449,0.3667
